Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565	6/14	0.0015741339386118268	0.013027598064865586	0	0	6.666872835230084	43.02833087682851	MSH6;PCNA;MSH2;POLR1A;POLR1B;PMS2
Hh Mutants Abrogate Ligand Secretion R-HSA-5387390	14/58	0.0016036278769235356	0.013202925888246106	0	0	2.83392042631983	18.237657477081655	VCP;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
RHOD GTPase Cycle R-HSA-9013405	13/52	0.0016540485877996087	0.013547851577389577	0	0	2.968222442899702	19.01006762487589	PIK3R2;VRK2;PIK3R1;ARHGAP5;ARHGAP35;LMNB1;SLC4A7;VANGL1;HINT2;PGRMC2;EFHD2;WHAMM;ESYT1
SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367	5/10	0.00173169135554972	0.014111064430607717	0	0	8.886251236399604	56.504620836967256	LSM10;NCBP1;SNRPD3;SNRPF;SNRPB
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	71/496	0.0017825709741073035	0.014451557540084212	0	0	1.4987465415614099	9.486613869835775	PRR5;NCF1;SH3KBP1;NCF4;BRK1;HSPB1;SPINT2;AREG;AP2A2;LMNB2;IGF1R;LYL1;FGF9;STMN1;MLST8;NELFB;JAK2;PSENEN;MEF2C;MAP2K1;HSP90AA1;ATP6V0B;FGFBP2;NCBP1;TCF12;MATK;RNF41;MAPKAPK3;LCK;PIK3C3;SOS1;RALA;RRAD;SRF;ITPR2;TGFA;PIK3R2;PIK3R1;PRKCZ;APH1A;NRAS;PDGFD;POLR2E;CSK;POLR2G;APOE;RPS27A;HNRNPA1;POLR2J;MAP2K5;POLR2L;PTPN18;EGR1;TIA1;EGR2;JUND;GALNT3;KIDINS220;STAT1;NTRK3;IGF2;AP2B1;ADAP1;VEGFA;MAPK13;FOSB;BAX;PTPN6;SPRY1;DNAL4;MUC20
Dual Incision In TC-NER R-HSA-6782135	15/65	0.001802383501037779	0.014464582743176925	0	0	2.6724155069582505	16.886045743547996	RFC3;PCNA;CCNH;XPA;PRPF19;POLR1A;POLR1B;POLR2E;TCEA1;POLR2G;ERCC5;RPS27A;POLR2J;SLC19A1;POLR2L
p53-Dependent G1 DNA Damage Response R-HSA-69563	15/65	0.001802383501037779	0.014464582743176925	0	0	2.6724155069582505	16.886045743547996	CDKN1B;PHF20;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
Signaling By KIT In Disease R-HSA-9669938	7/19	0.0018241199344705187	0.014492632879368271	0	0	5.186757425742575	32.711103324849866	NRAS;STAT1;LCK;PIK3R2;PIK3R1;JAK2;SOS1
Translesion Synthesis By POLH R-HSA-110320	7/19	0.0018241199344705187	0.014492632879368271	0	0	5.186757425742575	32.711103324849866	RFC3;VCP;PCNA;POLR1A;POLR1B;RPS27A;SLC19A1
Phospholipid Metabolism R-HSA-1483257	35/208	0.0018833262638349895	0.01488858424494427	0	0	1.8078092717691576	11.343489357957461	MTMR3;ABHD4;ABHD3;PRKCSH;PITPNB;LPCAT1;GDPD1;PLD4;PIK3R2;GDPD3;PIK3R1;PLA2G6;PIK3R6;PIK3R5;LIPH;INPP5D;PTPMT1;PIP4K2A;CPNE3;OSBPL8;OSBPL5;STARD7;PLEKHA2;MBOAT7;STARD10;PLA2G2A;INPP4A;HADHA;PITPNM1;RAB14;PEMT;PIK3C3;CHPT1;PI4K2A;CDS2
Degradation Of GLI1 By Proteasome R-HSA-5610780	14/59	0.0019097448373942673	0.015022695775344014	0	0	2.770789865871833	17.34732140048057	CUL1;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
Mitotic Anaphase R-HSA-68882	38/232	0.0020378345558869416	0.015951325661597782	0	0	1.7508720643954119	10.848171367929364	POM121;ANAPC15;NUP188;CDCA5;PSMB10;LMNB1;CDC20;CCNB1;TUBA1A;XPO1;PSMB2;PSMB3;TUBB3;PSMD3;PSMF1;RPS27A;CLASP1;NDEL1;RANBP2;UBE2I;TUBB;NDE1;PPP2R5B;VRK1;VRK2;RANGAP1;PSMB8;PSMB9;PSMA6;PSMA4;PSMA2;UBE2S;PSME1;CHMP4C;PSME2;NUP98;MAD2L1;TUBA8
Translation Of Structural Proteins R-HSA-9683701	9/30	0.0021982112342660326	0.017072947124337885	0	0	3.8125442446552458	23.333195207544854	PARP10;GSK3B;GSK3A;UBE2I;PRKCSH;CANX;ST3GAL4;RPS27A;PARP8
Mitotic Metaphase And Anaphase R-HSA-2555396	38/233	0.0022026143237817916	0.017072947124337885	0	0	1.74179525853734	10.656495503266235	POM121;ANAPC15;NUP188;CDCA5;PSMB10;LMNB1;CDC20;CCNB1;TUBA1A;XPO1;PSMB2;PSMB3;TUBB3;PSMD3;PSMF1;RPS27A;CLASP1;NDEL1;RANBP2;UBE2I;TUBB;NDE1;PPP2R5B;VRK1;VRK2;RANGAP1;PSMB8;PSMB9;PSMA6;PSMA4;PSMA2;UBE2S;PSME1;CHMP4C;PSME2;NUP98;MAD2L1;TUBA8
Signaling By NTRK1 (TRKA) R-HSA-187037	22/114	0.0022563222919899663	0.01732853024605556	0	0	2.132614116881709	12.99619115187701	EGR1;MAP2K1;MEF2C;EGR2;RALA;JUND;RRAD;KIDINS220;SRF;TCF12;PIK3R2;PIK3R1;AP2B1;AP2A2;MAPK13;LYL1;NRAS;MAPKAPK3;FOSB;SOS1;DNAL4;MAP2K5
KEAP1-NFE2L2 Pathway R-HSA-9755511	20/100	0.0022573982132998746	0.01732853024605556	0	0	2.228824115595416	13.581434165669375	GSK3B;VCP;SRXN1;CUL1;FBXL17;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;TKT;RPS27A;SQSTM1
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178	16/73	0.002279916308368396	0.017333909157882205	0	0	2.500772069407731	15.213738333085306	ANAPC15;PSMB10;PSMB8;PSMB9;CDC20;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;UBE2S;PSMD3;PSME1;PSME2;PSMF1;RPS27A
Cellular Response To Hypoxia R-HSA-1234174	16/73	0.002279916308368396	0.017333909157882205	0	0	2.500772069407731	15.213738333085306	CUL2;HIF3A;PSMB10;PSMB8;PSMB9;VEGFA;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
Mismatch Repair R-HSA-5358508	6/15	0.0023999984097199073	0.018077429781897397	0	0	5.925779317169718	35.746002750143525	MSH6;PCNA;MSH2;POLR1A;POLR1B;PMS2
Fatty Acid Metabolism R-HSA-8978868	30/173	0.002400464244166363	0.018077429781897397	0	0	1.873089354311187	11.2986494171477	SLC25A1;TECR;DBI;FADS2;HPGDS;CPT2;LTA4H;HADH;ABCD1;ACADS;CBR4;CBR1;ACBD5;ACOT7;MECR;GPX4;ACSL1;MID1IP1;PTGES3;ACOT13;ELOVL6;MCAT;HADHA;SLC25A17;TBXAS1;ALOX5AP;ACOT2;DPEP2;PPT1;CRAT
G1/S DNA Damage Checkpoints R-HSA-69615	15/67	0.0024778863589545157	0.01839888516064825	0	0	2.569343554060254	15.416958942036711	CDKN1B;PHF20;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
RNA Polymerase II Transcription Termination R-HSA-73856	15/67	0.0024778863589545157	0.01839888516064825	0	0	2.569343554060254	15.416958942036711	NCBP1;RBM8A;CPSF2;CSTF2T;THOC3;CDC40;LSM10;NUDT21;SRSF3;RNPS1;SNRPD3;SNRPF;SLU7;SRSF11;SNRPB
Regulation Of PTEN Stability And Activity R-HSA-8948751	15/67	0.0024778863589545157	0.01839888516064825	0	0	2.569343554060254	15.416958942036711	TNKS;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;TRIM27;PSMF1;RPS27A
Nucleotide Excision Repair R-HSA-5696398	21/108	0.002550205478173526	0.018847797696826665	0	0	2.152198576683742	12.852028867778525	RFC3;UBE2I;PCNA;CCNH;ACTL6A;XPA;XPC;PRPF19;DDB2;COPS6;POLR1A;POLR1B;SUMO2;POLR2E;TCEA1;POLR2G;ERCC5;RPS27A;POLR2J;SLC19A1;POLR2L
Chaperone Mediated Autophagy R-HSA-9613829	7/20	0.0025631404927880983	0.018855695569630966	0	0	4.7875095201827875	28.564780960416513	EEF1A1;HSPA8;HSP90AA1;IFT88;HSP90AB1;ARL13B;RPS27A
Signaling By NOTCH4 R-HSA-9013694	17/81	0.002755991864667821	0.02018097268643856	0	0	2.3667055348258708	13.949310065287358	PSENEN;SMAD3;CUL1;PSMB10;PSMB8;PSMB9;APH1A;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
PCP/CE Pathway R-HSA-4086400	18/88	0.0028302756977329484	0.020586715410138852	0	0	2.29150252435469	13.445118722026141	CLTB;AP2B1;AP2A2;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;RAC2;PSME1;PSME2;PSMF1;PFN1;RPS27A
Degradation Of DVL R-HSA-4641258	13/55	0.0028373132000128433	0.020586715410138852	0	0	2.755745495815009	16.16216550544329	PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
Release Of Apoptotic Factors From Mitochondria R-HSA-111457	4/7	0.0028619039491251403	0.020630687619331147	0	0	11.843796342066238	69.36044740166525	GSDMD;BAX;CYCS;BAK1
Metabolism Of Nucleotides R-HSA-15869	19/95	0.0028693404429655026	0.020630687619331147	0	0	2.2282121513944224	13.043225501484006	CDA;DUT;AK1;ADK;AK2;NME3;CTPS1;NME4;GLRX;TYMS;PFAS;DCK;APRT;NT5C;IMPDH2;PPY;DCTPP1;GART;XDH
Interleukin-27 Signaling R-HSA-9020956	5/11	0.002910825272780238	0.020648666778784814	0	0	7.404797230464887	43.238970486696665	STAT1;CANX;EBI3;JAK2;IL27RA
SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	5/11	0.002910825272780238	0.020648666778784814	0	0	7.404797230464887	43.238970486696665	LSM10;NCBP1;SNRPD3;SNRPF;SNRPB
Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770	5/11	0.002910825272780238	0.020648666778784814	0	0	7.404797230464887	43.238970486696665	NRAS;STAT1;PIK3R2;PIK3R1;SOS1
Interactions Of Rev With Host Cellular Proteins R-HSA-177243	10/37	0.0030012395097624173	0.02119542036005547	0	0	3.2953230870930423	19.14164176502144	NUP214;RANBP2;RANBP1;POM121;NPM1;XPO1;NUP188;NUP98;AAAS;RANGAP1
Mitochondrial Translation Termination R-HSA-5419276	17/82	0.0031553116792860966	0.022184912647723928	0	0	2.330164561806353	13.418644094177731	MRPS17;PTCD3;MRPS26;MRPS27;MRPS33;MRPS34;MRPL49;MRPL16;MRPL15;MRPL34;MRPL45;MRPS6;MRPL32;MRPL43;MRPL54;MRPL52;MRPL30
Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	8/26	0.0032223258435361115	0.02255628090475278	0	0	3.9524517087667164	22.677791932001515	PRR5;GSK3B;NR4A1;GSK3A;CDKN1B;BAD;MLST8;TSC2
MAPK Family Signaling Cascades R-HSA-5683057	48/318	0.0032874871534380842	0.02291147845093472	0	0	1.5902981303688732	9.092739144479069	CAMK2D;ITGA2B;TGFA;ARL2;HSPB1;PIK3R2;PIK3R1;AREG;RASGRP1;PSMB10;DNAJB1;NRAS;CCND3;XPO1;PSMB2;FGF9;RASGEF1A;PSMB3;PSMD3;CSK;NCAM1;PSMF1;JAK2;RPS27A;JUN;DUSP2;MAP2K1;VWF;ANGPT1;PAQR3;PPP2R5B;ETV4;PSMB8;PSMB9;APBB1IP;PSMA6;IL6;PSMA4;PSMA2;PTPRA;ABHD17A;CDC42EP3;IL2RB;PSME1;PSME2;PRKCQ;SOS1;RGL2
Inflammasomes R-HSA-622312	7/21	0.003512148761161555	0.02406460253464497	0	0	4.44529702970297	25.122717280572093	P2RX7;PYCARD;HSP90AB1;BCL2;CASP1;TXNIP;NFKB1
Interleukin-37 Signaling R-HSA-9008059	7/21	0.003512148761161555	0.02406460253464497	0	0	4.44529702970297	25.122717280572093	SIGIRR;PTPN18;SMAD3;TBK1;CASP1;PTPN6;PTPN4
Signaling By NTRK3 (TRKC) R-HSA-9034015	6/16	0.003513522837028089	0.02406460253464497	0	0	5.3329045027214255	30.136969086832867	NRAS;NTRK3;BAX;NELFB;PIK3R1;SOS1
NLRP3 Inflammasome R-HSA-844456	6/16	0.003513522837028089	0.02406460253464497	0	0	5.3329045027214255	30.136969086832867	P2RX7;PYCARD;HSP90AB1;CASP1;TXNIP;NFKB1
Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562	12/50	0.003551750687829565	0.024153822332491814	0	0	2.810761394802142	15.853578660256838	PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;PSMB10;PSMB8;PSMB9
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	25/140	0.0035569505511661953	0.024153822332491814	0	0	1.939147808713026	10.934566894344703	ITGB2;CUL1;LY96;HMGB1;USP18;TBK1;TIFA;RPS27A;MAP2K4;MAP2K1;MEF2C;JUN;S100A1;NDUFA2;NFKB1;SIGIRR;MAPKAPK3;IRF7;SAA2;ALPK1;PTPN4;S100A9;S100A8;NFKBIB;BIRC3
GPVI-mediated Activation Cascade R-HSA-114604	9/32	0.003579478372521176	0.024203366527387863	0	0	3.480630844141854	19.60478617296922	LCK;RAC2;PIK3R2;LCP2;PTPN6;PIK3R1;PRKCZ;PIK3R6;PIK3R5
DNA Replication R-HSA-69306	27/155	0.0036034584496817193	0.024262268968407847	0	0	1.88208984375	10.588376253613719	ANAPC15;PCNA;CUL1;PSMB10;ORC4;PSMB2;PSMB3;ORC3;PSMD3;PSMF1;RPS27A;SLC19A1;GINS1;CDT1;RFC3;PSMB8;PSMB9;PSMA6;POLA2;DBF4;PSMA4;UBE2S;POLR1A;PSMA2;POLR1B;PSME1;PSME2
Diseases Of Mitotic Cell Cycle R-HSA-9675126	10/38	0.0037093160507584043	0.02476513951535758	0	0	3.177455910475246	17.783927681330727	CDKN1C;CCND3;DAXX;ANAPC15;CDKN1B;CCND2;CDK6;TFDP1;CDK4;UBE2S
Resolution Of Abasic Sites (AP Sites) R-HSA-73933	10/38	0.0037093160507584043	0.02476513951535758	0	0	3.177455910475246	17.783927681330727	RFC3;PCNA;NEIL2;POLR1A;OGG1;APEX1;POLR1B;SLC19A1;UNG;MUTYH
Cytoprotection By HMOX1 R-HSA-9707564	13/57	0.003955329945854179	0.026297151815741805	0	0	2.6301909361740545	14.552034394831502	NCOA1;COX4I1;HM13;HBA1;COX5B;HELZ2;SCO1;ALB;BLVRB;TXNIP;CYCS;PPARA;BLVRA
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	16/77	0.004016074763097924	0.026589761660677506	0	0	2.3362652949759926	12.890227606986652	RFC3;PCNA;CCNH;XPA;PRPF19;COPS6;POLR1A;POLR1B;POLR2E;TCEA1;POLR2G;ERCC5;RPS27A;POLR2J;SLC19A1;POLR2L
Hedgehog Off State R-HSA-5610787	19/98	0.004119031598144644	0.027104929052879576	0	0	2.1432371778707955	11.77095261638226	GSK3B;PTCH1;CUL1;PSMB10;PSMB8;PSMB9;PSMA6;IFT88;ADCY9;PSMA4;PSMB2;KIF3A;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
HIV Life Cycle R-HSA-162587	26/149	0.004128000522842579	0.027104929052879576	0	0	1.8856425445813678	10.352106149428641	POM121;NUP188;CCNH;PSIP1;CXCR4;AAAS;XPO1;POLR2E;NELFB;POLR2G;CCR5;RPS27A;POLR2J;POLR2L;NUP214;RANBP2;RANBP1;NCBP1;TAF10;LIG4;RANGAP1;CHMP4C;NMT1;TCEA1;NUP98;PPIA
Hedgehog Ligand Biogenesis R-HSA-5358346	14/64	0.0042537918561076785	0.027815947569362558	0	0	2.4930153999006457	13.61172570211561	VCP;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
SUMOylation Of DNA Replication Proteins R-HSA-4615885	11/45	0.00443513987189356	0.02888293957556913	0	0	2.8788661297852474	15.59826131030239	NUP214;PIAS4;RANBP2;POM121;PCNA;UBE2I;NUP188;SUMO2;NUP98;AAAS;RANGAP1
Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	10/39	0.004543392055636386	0.029467142760841707	0	0	3.067717504658677	16.54751792339759	MAD2L2;VCP;RFC3;PCNA;POLR1A;POLR1B;POLI;UBE2L6;RPS27A;SLC19A1
Maturation Of Nucleoprotein R-HSA-9683610	5/12	0.0045763197729614055	0.029560049265185663	0	0	6.346615797654374	34.18833170801516	PARP10;GSK3B;GSK3A;UBE2I;PARP8
Hedgehog On State R-HSA-5632684	17/85	0.004649961005086746	0.029914121607622836	0	0	2.226990049751244	11.960932942196635	PTCH1;PTCH2;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;KIF3A;PSMB3;PSMD3;PSME1;PSME2;SPOPL;PSMF1;RPS27A
Mitochondrial Protein Import R-HSA-1268020	14/65	0.004926728788208767	0.03144004837134029	0	0	2.4439963764939656	12.985148373030546	HSPA9;TIMM8B;NDUFB8;CMC4;CHCHD10;TIMM10;GFER;HSPD1;CHCHD4;TIMM10B;CHCHD3;TOMM7;FXN;SLC25A6
Regulation Of RAS By GAPs R-HSA-5658442	14/65	0.004926728788208767	0.03144004837134029	0	0	2.4439963764939656	12.985148373030546	PSMB10;PSMB8;PSMB9;PSMA6;NRAS;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A
MyD88 Deficiency (TLR2/4) R-HSA-5602498	6/17	0.004969398146405887	0.03145965599457751	0	0	4.847825109081913	25.715077621657308	S100A1;NDUFA2;LY96;HMGB1;S100A9;S100A8
Tie2 Signaling R-HSA-210993	6/17	0.004969398146405887	0.03145965599457751	0	0	4.847825109081913	25.715077621657308	DOK2;NRAS;ANGPT1;PIK3R2;PIK3R1;SOS1
CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	15/72	0.005117543246527725	0.032268953248938706	0	0	2.343308569634823	12.361142020138997	ANAPC15;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;UBE2S;PSMD3;PSME1;PSME2;PSMF1;RPS27A
Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364	4/8	0.005265697898003587	0.03268435140596758	0	0	8.882352941176471	46.60163410476816	LEF1;TCF7;AXIN2;RUNX3
Noncanonical Activation Of NOTCH3 R-HSA-9017802	4/8	0.005265697898003587	0.03268435140596758	0	0	8.882352941176471	46.60163410476816	APH1A;PSENEN;NOTCH3;YBX1
SHC-related Events Triggered By IGF1R R-HSA-2428933	4/8	0.005265697898003587	0.03268435140596758	0	0	8.882352941176471	46.60163410476816	NRAS;IGF2;SOS1;IGF1R
Synthesis Of PG R-HSA-1483148	4/8	0.005265697898003587	0.03268435140596758	0	0	8.882352941176471	46.60163410476816	PRKCSH;PTPMT1;PLD4;CDS2
Lysosome Vesicle Biogenesis R-HSA-432720	9/34	0.0055626977431155146	0.03439348915879593	0	0	3.2018235877106047	16.62281813435969	AP4M1;HSPA8;CTSZ;CLTB;AP1S2;DNASE2;GNS;AP1M2;VAMP2
Nuclear Receptor Transcription Pathway R-HSA-383280	12/53	0.005874912475607984	0.036183084975740645	0	0	2.6046601706711856	13.380306299295787	RXRB;ESRRA;NR4A2;NR4A1;NR4A3;RARA;NR2F1;NR1H3;NR1D2;PPARA;AREG;NR2C2AP
Disorders Of Transmembrane Transporters R-HSA-5619115	29/176	0.005931734933011285	0.03639199539982599	0	0	1.7601070458213315	9.024840701195581	POM121;VCP;NUP188;SLC20A2;AAAS;RNF5;PSMB10;PSMB2;PSMB3;BSG;PSMD3;PSMF1;SLC12A6;MAP4K5;RPS27A;ABCD1;NUP214;ABCA1;RANBP2;PSMB8;PSMB9;SLC2A9;PSMA6;PSMA4;PSMA2;SLC9A9;PSME1;PSME2;NUP98
RHOBTB2 GTPase Cycle R-HSA-9013418	7/23	0.006182532515377971	0.0377847852574446	0	0	3.8892017326732673	19.78058618494683	HSP90AA1;HSP90AB1;TRA2B;MYO6;PHIP;CCT7;RBMX
ABC-family Proteins Mediated Transport R-HSA-382556	19/102	0.006454193892215905	0.03929392373460181	0	0	2.0394926318821103	10.285212622820968	VCP;ABCB1;ABCD3;RNF5;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;PSME2;PSMF1;RPS27A;ABCD1;ABCF1
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236	15/74	0.006667742760777048	0.040183037118121524	0	0	2.263621659871281	11.341817230426953	NUP214;RANBP2;POM121;NUP188;NCBP1;RBM8A;THOC3;AAAS;CDC40;GLE1;SRSF3;RNPS1;NUP98;SLU7;SRSF11
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	16/81	0.0067112732086529875	0.040183037118121524	0	0	2.192005508166622	10.968722345633802	HSP90AA1;HSP90AB1;TNFAIP3;UBE2L6;HMGB1;NFKB1;RNF135;CYLD;SIKE1;TBK1;RNF125;DHX58;IRF7;SAA2;RPS27A;NFKBIB
Processing Of Capped Intronless Pre-mRNA R-HSA-75067	8/29	0.006728349834298313	0.040183037118121524	0	0	3.3872496992853605	16.941076549668942	LSM10;NUDT21;NCBP1;CPSF2;CSTF2T;SNRPD3;SNRPF;SNRPB
SUMOylation Of Intracellular Receptors R-HSA-4090294	8/29	0.006728349834298313	0.040183037118121524	0	0	3.3872496992853605	16.941076549668942	PIAS4;NR4A2;UBE2I;SUMO2;RARA;NR1H3;PPARA;AREG
M Phase R-HSA-68886	54/380	0.006800827024760415	0.040183037118121524	0	0	1.4815624426692868	7.394050058201575	NUP188;LMNB1;CDC20;TUBA1A;XPO1;TUBB3;PSMD3;ENSA;CEP250;NDEL1;NUP214;HSP90AA1;TUBB;PPP2R5B;HAUS3;VRK1;VRK2;RANGAP1;HAUS2;HAUS1;CTDNEP1;MZT2A;PSMA6;PSMA4;PSMA2;GORASP2;PSME1;CHMP4C;PSME2;NUP98;RAB1A;POM121;ANAPC15;CDCA5;AAAS;ARPP19;PSMB10;CCNB1;PSMB2;PSMB3;HAUS7;PSMF1;RPS27A;CLASP1;CEP78;RANBP2;UBE2I;NDE1;PSMB8;PSMB9;UBE2S;NCAPD3;MAD2L1;TUBA8
IRAK4 Deficiency (TLR2/4) R-HSA-5603041	6/18	0.006823298739443078	0.040183037118121524	0	0	4.443592281048986	22.162026522874328	S100A1;NDUFA2;LY96;HMGB1;S100A9;S100A8
Plasma Lipoprotein Clearance R-HSA-8964043	9/35	0.006827828836936949	0.040183037118121524	0	0	3.07850499351986	15.351730288536405	APOC1;APOBR;NR1H3;LSR;APOE;AP2B1;RPS27A;AP2A2;LDLR
Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054	9/35	0.006827828836936949	0.040183037118121524	0	0	3.07850499351986	15.351730288536405	NUP214;RANBP2;RANBP1;POM121;XPO1;NUP188;NUP98;AAAS;RANGAP1
SUMOylation Of SUMOylation Proteins R-HSA-4085377	9/35	0.006827828836936949	0.040183037118121524	0	0	3.07850499351986	15.351730288536405	NUP214;PIAS4;RANBP2;POM121;UBE2I;NUP188;SUMO2;NUP98;AAAS
RAC1 GTPase Cycle R-HSA-9013149	29/178	0.00695227164987722	0.040764426758874185	0	0	1.7362866221926625	8.627064449725237	NCF1;WIPF1;PRKCSH;NCF4;WIPF3;WAS;BRK1;PIK3R2;PIK3R1;SLC1A5;ARHGAP5;ARHGAP35;DOCK11;PREX1;ABR;SH3BP1;ARHGDIB;PLEKHG4;EGR2;VRK2;ARHGAP33;VANGL1;ARHGAP10;FMNL1;ESYT1;DOCK2;SOS1;SOS2;ARHGEF5
G2/M Checkpoints R-HSA-69481	25/148	0.007394882925253697	0.04320025355966222	0	0	1.8122121780658367	8.892465381141015	RRAD;BRCC3;PSMB10;ORC4;CCNB1;YWHAQ;PSMB2;PSMB3;ORC3;PSMD3;PSMF1;RPS27A;PIAS4;RFC3;HUS1;PSMB8;PSMB9;PSMA6;DBF4;PSMA4;POLR1A;PSMA2;POLR1B;PSME1;PSME2
Costimulation By CD28 Family R-HSA-388841	14/68	0.00747394550234213	0.0435021956161965	0	0	2.3078324225865208	11.299914294252556	PRR5;HLA-DRB5;PPP2R5B;PIK3R2;PIK3R1;LCK;MLST8;HLA-DRA;CSK;PTPN6;HLA-DRB3;HLA-DQA1;HLA-DRB1;HLA-DPA1
Formation Of Incision Complex In GG-NER R-HSA-5696395	10/42	0.007950978107446759	0.045553685398020266	0	0	2.7796541893901834	13.438127897218147	UBE2I;CCNH;POLR1A;POLR1B;SUMO2;XPA;XPC;ERCC5;RPS27A;DDB2
RND1 GTPase Cycle R-HSA-9696273	10/42	0.007950978107446759	0.045553685398020266	0	0	2.7796541893901834	13.438127897218147	VANGL1;STIP1;CCDC88A;KIDINS220;EPSTI1;PIK3R2;PIK3R1;ARHGAP5;RBMX;ARHGAP35
RHO GTPases Activate NADPH Oxidases R-HSA-5668599	7/24	0.007977675594034643	0.045553685398020266	0	0	3.660221316249272	17.682925174094027	NCF1;NCF4;RAC2;PIK3C3;PRKCZ;S100A9;S100A8
Signaling By EGFR In Cancer R-HSA-1643713	7/24	0.007977675594034643	0.045553685398020266	0	0	3.660221316249272	17.682925174094027	HSP90AA1;NRAS;TGFA;PIK3R1;RPS27A;SOS1;AREG
Golgi Associated Vesicle Biogenesis R-HSA-432722	12/55	0.007998412980520866	0.045553685398020266	0	0	2.4832361936638008	11.990336093728148	TPD52;BLOC1S4;HSPA8;RAB5C;NECAP1;FTH1;AP1S2;DTNBP1;VAMP2;AP1M2;IGF2R;FTL
Intrinsic Pathway For Apoptosis R-HSA-109606	12/55	0.007998412980520866	0.045553685398020266	0	0	2.4832361936638008	11.990336093728148	GSDMD;TFDP1;YWHAQ;BAD;BCL2;NMT1;PMAIP1;GZMB;BAX;CYCS;BMF;BAK1
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	9/36	0.008302050218104788	0.04694646902693419	0	0	2.964321110009911	14.202811760490759	CDKN1C;CCND3;ANAPC15;CDKN1B;CCND2;CDK6;TFDP1;CDK4;UBE2S
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	9/36	0.008302050218104788	0.04694646902693419	0	0	2.964321110009911	14.202811760490759	HADHA;ACOT7;MECR;ACOT2;ACOT13;DBI;HADH;ACADS;MCAT
