Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)	3/8	0.03941117769427472	0.24318237856606942	0	0	5.3264822134387355	17.224276454298206	CCNB1;DUSP1;LCMT1
Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	3/8	0.03941117769427472	0.24318237856606942	0	0	5.3264822134387355	17.224276454298206	MEF2C;UQCC2;NR1D2
Somatic Recombination Of Immunoglobulin Gene Segments (GO:0016447)	3/8	0.03941117769427472	0.24318237856606942	0	0	5.3264822134387355	17.224276454298206	MSH6;MSH2;LIG4
Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370)	3/8	0.03941117769427472	0.24318237856606942	0	0	5.3264822134387355	17.224276454298206	APOC2;APOE;LCP1
rRNA Metabolic Process (GO:0016072)	15/91	0.0397562117156007	0.24496923760045175	0	0	1.7556176101287015	5.6618477977879875	RPL5;RPS7;NIFK;RPL11;RPL7;DEDD2;FBL;SLFN13;RPS16;EXOSC4;NOB1;EXOSC9;RPL14;RPS24;PELP1
Cellular Response To Insulin Stimulus (GO:0032869)	16/99	0.040452114038889105	0.24891008332007253	0	0	1.714905369863342	5.500792842049998	GSK3B;GSK3A;DENND4C;IGF2;PIK3R2;PIK3R1;IGF1R;TBC1D4;NAMPT;PDK4;PHIP;ZNF106;PDK2;GPLD1;RHOQ;VAMP2
Positive Regulation Of Autophagy (GO:0010508)	17/107	0.04089069343163424	0.25125880887477064	0	0	1.6805472636815921	5.372462202383072	SH3GLB1;GSK3B;GSK3A;PLEKHF1;BAD;GNAI3;TSC2;HMGB1;C9ORF72;SVIP;MTDH;TBK1;IFNG;ZC3H12A;TRIM68;ULK2;SQSTM1
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	19/123	0.04116526826809481	0.2525946600117262	0	0	1.6257613775666564	5.186439536250695	PPP1R16B;ECM1;EGFL7;GRN;BAD;TNFSF12;C5AR1;HMGB2;TGFA;PIK3CD;TNF;AREG;NME1;VEGFA;NR4A1;NRAS;NR4A3;FGF9;ZNF703
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	6/26	0.042061401794779206	0.25666750432228524	0	0	2.664967837704107	8.444283130607863	CDKN1B;CRADD;RFWD3;RPS27L;RPA2;TRIAP1
Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	6/26	0.042061401794779206	0.25666750432228524	0	0	2.664967837704107	8.444283130607863	GSK3A;IL1B;PIP4K2A;TSC2;PRKCQ;PRKCZ
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	6/26	0.042061401794779206	0.25666750432228524	0	0	2.664967837704107	8.444283130607863	FAM210B;STAT1;HMGB2;ETS1;HSPA1B;HSPA1A
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	6/26	0.042061401794779206	0.25666750432228524	0	0	2.664967837704107	8.444283130607863	MID1IP1;APOC2;APOC1;PDK4;NR1H3;WDTC1
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	10/54	0.04277303037769519	0.26064999752918255	0	0	2.020214540045973	6.367408160382085	IL6;TGFB1;NR4A3;IFNG;STAT1;CCL5;TNFAIP3;APOE;TNF;ELANE
Phagocytosis (GO:0006909)	12/69	0.043364528170573194	0.26352749031305694	0	0	1.8718558182055636	5.874096004413913	P2RY6;SH3BP1;ITGB2;RARA;PLD4;NR1H3;HMGB1;CD14;RAB11FIP2;AIF1;LDLR;ELANE
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	12/69	0.043364528170573194	0.26352749031305694	0	0	1.8718558182055636	5.874096004413913	DDR1;NCF1;SEMA4D;CCL5;PDGFD;NTRK3;OSM;PTPN6;JAK2;TNF;HCST;IGF1R
Response To UV (GO:0009411)	16/100	0.04380509142343849	0.2651283438396235	0	0	1.6943951125950132	5.300076766786022	CDKN2D;NPM1;PCNA;CIRBP;XPA;TRIAP1;DDB2;MAPK13;MSH6;MSH2;BCL3;SDF4;BMF;ERCC5;BAK1;ELANE
Cognition (GO:0050890)	9/47	0.04402787540136505	0.2651283438396235	0	0	2.1049371446455583	6.573576227555208	C12ORF57;C5AR1;ST3GAL4;HLA-DRA;SLC1A4;RP9;MAGT1;TNF;BBS4
Negative Regulation Of Hydrolase Activity (GO:0051346)	9/47	0.04402787540136505	0.2651283438396235	0	0	2.1049371446455583	6.573576227555208	CST3;GCHFR;CSTA;ECM1;KLRK1;LRCH1;ARL2;RRP1B;CST7
Regulation Of Interleukin-2 Production (GO:0032663)	9/47	0.04402787540136505	0.2651283438396235	0	0	2.1049371446455583	6.573576227555208	STOML2;PTPRC;TBX21;IL1B;RPS3;TNFAIP3;TRIM27;LILRB4;CARD11
Negative Regulation Of Double-Strand Break Repair (GO:2000780)	7/33	0.04422806460158501	0.2651283438396235	0	0	2.392022086824067	7.459271499062633	MAD2L2;POLQ;SMCHD1;OGG1;TWIST1;AUNIP;NUDT16L1
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	7/33	0.04422806460158501	0.2651283438396235	0	0	2.392022086824067	7.459271499062633	SPHK2;FFAR2;IRF5;HLA-A;HLA-F;KIR2DL4;HLA-E
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	7/33	0.04422806460158501	0.2651283438396235	0	0	2.392022086824067	7.459271499062633	NEU3;CCDC88A;RALA;NCF1;APEX1;TGFA;AREG
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	7/33	0.04422806460158501	0.2651283438396235	0	0	2.392022086824067	7.459271499062633	SH3GLB1;GSK3A;RAC2;NMT1;TOMM7;GZMB;SAE1
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	7/33	0.04422806460158501	0.2651283438396235	0	0	2.392022086824067	7.459271499062633	P2RX7;STARD4;IFNG;MLST8;PMAIP1;APOE;GPLD1
Regulation Of Amyloid-Beta Formation (GO:1902003)	7/33	0.04422806460158501	0.2651283438396235	0	0	2.392022086824067	7.459271499062633	GSK3A;IFNG;IFNGR1;BIN1;APEX1;APOE;TNF
Endothelial Cell Migration (GO:0043542)	8/40	0.04465160446355474	0.26658214664862817	0	0	2.2215205547300645	6.906407583956612	NR4A1;STAT1;TNFSF12;EMP2;S100P;S100A9;LOXL2;VEGFA
Negative Regulation Of Protein Localization (GO:1903828)	8/40	0.04465160446355474	0.26658214664862817	0	0	2.2215205547300645	6.906407583956612	PIAS4;GSK3B;VCP;UBXN2B;COMMD1;RNF4;LILRB4;LZTFL1
Regulation Of Protein Dephosphorylation (GO:0035304)	8/40	0.04465160446355474	0.26658214664862817	0	0	2.2215205547300645	6.906407583956612	PPP1R16B;TGFB1;PPP6R1;ENSA;CALM3;ARPP19;PPIA;HSP90B1
Adenine Nucleotide Transport (GO:0051503)	5/20	0.04527745419333524	0.2671668808096893	0	0	2.960435212660732	9.162387327841277	SLC35B2;SLC25A17;LRRC8D;SLC25A5;SLC19A1
Negative Regulation Of miRNA Transcription (GO:1902894)	5/20	0.04527745419333524	0.2671668808096893	0	0	2.960435212660732	9.162387327841277	TGFB1;SRF;RARA;PPARA;LILRB4
Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376)	5/20	0.04527745419333524	0.2671668808096893	0	0	2.960435212660732	9.162387327841277	LRPAP1;DAB2;TGFB1;LZTFL1;RHOQ
Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077)	5/20	0.04527745419333524	0.2671668808096893	0	0	2.960435212660732	9.162387327841277	LRPAP1;DAB2;TGFB1;CSK;RHOQ
Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)	5/20	0.04527745419333524	0.2671668808096893	0	0	2.960435212660732	9.162387327841277	SULT2B1;BTG1;BAD;RFX3;VEZF1
Positive Regulation Of Lipid Catabolic Process (GO:0050996)	5/20	0.04527745419333524	0.2671668808096893	0	0	2.960435212660732	9.162387327841277	APOC2;IL1B;TWIST1;PPARA;ABCD1
Spliceosomal Complex Assembly (GO:0000245)	11/62	0.045619035230646365	0.2671668808096893	0	0	1.9174253034547153	5.919916807873536	SF3B4;ZRSR2;DDX46;NCBP1;SNRPD1;DDX1;LUC7L3;SNRPD3;SNRPF;PRPF19;SNRPB
Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	NIFK;RPL35;RPF2;RPL7
Medium-Chain Fatty Acid Metabolic Process (GO:0051791)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	ACOT7;ABHD3;ABHD2;CRAT
Membrane Raft Organization (GO:0031579)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	RFTN1;MYADM;PPT1;EMP2
Microvillus Assembly (GO:0030033)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	SLC9A3R1;FXYD5;TNIK;RAPGEF6
Negative Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045869)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	APOBEC3C;APOBEC3D;APOBEC3G;MPHOSPH8
Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	IL1B;PRKCQ;IL12RB1;JAK2
Positive Regulation Of Exosomal Secretion (GO:1903543)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	SMPD3;IFNG;SDC1;SNF8
Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	LCK;IL1B;TNF;CD44
Positive Regulation Of Mitochondrial Translation (GO:0070131)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	MRPS27;TRMT10C;UQCC2;RMND1
Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	CIITA;IFNG;JAK2;TMEM106A
Regulation Of Leukocyte Activation (GO:0002694)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	CD74;LCK;PLA2G2A;CD200
Regulation Of Transposition (GO:0010528)	4/14	0.04598117011606327	0.2671668808096893	0	0	3.5517548195748887	10.937711763970915	APOBEC3C;APOBEC3D;APOBEC3G;MYBL1
Establishment Of Protein Localization To Organelle (GO:0072594)	14/85	0.046140409700722716	0.2671668808096893	0	0	1.7535875961181895	5.394151439802857	NUP214;POM121;RALA;NUP188;CSE1L;IL10RA;TSC2;PHB2;BCL3;TSPAN17;FAM53B;KPNA4;NUP98;KPNA2
Integrin-Mediated Signaling Pathway (GO:0007229)	14/85	0.046140409700722716	0.2671668808096893	0	0	1.7535875961181895	5.394151439802857	ITGA4;ITGA2B;ITGB2;PLEK;FBLN1;ITGAE;PRAM1;DAB2;PTPRA;ORC3;ITGAX;ADAM9;ITGB7;CD47
Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)	14/85	0.046140409700722716	0.2671668808096893	0	0	1.7535875961181895	5.394151439802857	CSNK1G3;JRK;VCP;DDX3X;TGFB1;TNKS;PPM1N;DAPK3;NFKB1;FRAT1;GPC3;FAM53B;SOX4;RNF220
Response To Interleukin-1 (GO:0070555)	14/85	0.046140409700722716	0.2671668808096893	0	0	1.7535875961181895	5.394151439802857	CCL22;MYLK3;NFKB1;MAPK13;PYCARD;IL1B;CCL5;ZC3H12A;CCL4;ANKRD1;CCL3;CD47;GBP2;RBMX
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	15/93	0.04690265989635963	0.2712250673064357	0	0	1.7104106132436152	5.23331066898535	HSP90AA1;HSP90AB1;TGFB1;NTRK3;PAQR3;SH2D1A;OSM;TXN;TNF;SMAD7;VEGFA;MAD2L2;IL6;TBK1;CD44
Protein-Containing Complex Assembly (GO:0065003)	43/328	0.04762062118513997	0.2748651134976235	0	0	1.345118845500849	4.095200057964841	KMT2D;STOML2;HSP90AB1;WIPF1;WAS;COX7A1;HSPD1;CHCHD4;SLC9A3R1;CAND1;AIFM1;ZC3H12A;CASP1;GSDMD;CD74;HGSNAT;HSP90AA1;MKKS;TTC12;CENPW;SMAD3;TGFB1;TRAPPC1;GPX4;ANGPT1;NIFK;DNAAF2;BAD;DNAAF1;PTGES3;MID1IP1;CHCHD10;TBCA;TAPBP;P2RX7;EID2;TRAPPC6A;IL2RB;PPIH;PFDN5;VAMP2;PPID;HSPA1A
Phosphatidylcholine Metabolic Process (GO:0046470)	10/55	0.04771877366516007	0.2748651134976235	0	0	1.9752107089737234	6.009441069133987	ABHD4;ABHD3;MBOAT7;PLA2G2A;LPCAT1;TSPO;NR1H3;CHPT1;PLA2G6;GPLD1
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	10/55	0.04771877366516007	0.2748651134976235	0	0	1.9752107089737234	6.009441069133987	ACOT7;ADCY9;TGFB1;DCAKD;IMPDH2;NUDT2;ADCY3;ALDOA;PFAS;GART
Protein Ubiquitination (GO:0016567)	55/434	0.048736440044824594	0.2803614480703582	0	0	1.2947357998790454	3.911821878442658	FBXO25;UBE2L6;PRPF19;DDA1;HERC4;NUB1;RNF19A;TRIM68;ATG3;TRIM62;DDB2;RNF41;KLHL42;RNF144A;RNF125;CDC34;TRIM14;RBCK1;RNF122;RNF166;KLHL18;VCP;TNKS;CUL2;RNF38;MYCBP2;CUL1;RNF7;RNF4;RNFT1;RNF135;VCPIP1;RNF113A;CAND1;UBD;RPS27A;UBE2H;RNF26;IRF2BP1;FBXL17;MIB2;KLHL22;FBXL15;UBE2G1;FANCE;FANCF;UBE2S;RFWD3;TSPAN17;BCL2;TPP2;TRIM37;BLMH;RNF141;RNF220
Organonitrogen Compound Catabolic Process (GO:1901565)	13/78	0.049184931106478605	0.2825735053685598	0	0	1.778351539225422	5.356693564919415	MPST;ETFB;PLA2G6;RNF5;CLN6;SGPL1;GNPDA1;NAGK;ANPEP;PPT1;LTA4H;SQSTM1;ELANE
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	9/48	0.04950909912371895	0.2831647097673994	0	0	2.0508500419303193	6.164032436529962	PYCARD;CYLD;TBK1;GSTP1;CASP1;MIB2;TNFAIP3;HSPA1B;HSPA1A
Activation Of Phospholipase C Activity (GO:0007202)	6/27	0.0496083036124869	0.2831647097673994	0	0	2.5379232346080443	7.622898734811073	ITK;GNA15;P2RY6;C5AR1;PHB2;PLCB2
Cardiac Muscle Cell Differentiation (GO:0055007)	6/27	0.0496083036124869	0.2831647097673994	0	0	2.5379232346080443	7.622898734811073	KDM6B;AKAP13;MEF2C;LRRC27;SLC8A1;VEGFA
Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	6/27	0.0496083036124869	0.2831647097673994	0	0	2.5379232346080443	7.622898734811073	GSK3A;IL1B;PIP4K2A;TSC2;PRKCQ;PRKCZ
Respiratory Tube Development (GO:0030323)	6/27	0.0496083036124869	0.2831647097673994	0	0	2.5379232346080443	7.622898734811073	CEBPA;FGF9;DNAAF1;TCF21;HECA;VEGFA
Modification-Dependent Protein Catabolic Process (GO:0019941)	27/192	0.05015946719542263	0.28594132396048666	0	0	1.4570181818181818	4.360196852978758	UBE2L6;RNF7;FBXO21;RNF5;HERC4;ATXN3;NUB1;RNF19A;UBD;PSMD3;PSMF1;RPS27A;UBE2H;NDFIP1;UBE2I;RNF26;KLHL22;UBE2G1;FBXL14;RNF144A;CDC34;RNF125;WDR81;UBE2S;SQSTM1;FBXL4;RNF166
Regulation Of Cellular Catabolic Process (GO:0031329)	11/63	0.050414501653970406	0.28702483029283665	0	0	1.8804468101343101	5.617790493174251	MTMR3;DAPK2;DAPK3;HSPB1;PIP4K2A;PIK3C3;PIK3R2;NUPR1;ABCD1;C9ORF72;TPCN2
Cellular Response To Starvation (GO:0009267)	19/126	0.05066955028103615	0.28810562823889024	0	0	1.5799139889041962	4.711983091187453	SH3GLB1;HSPA8;SREBF1;GABARAPL1;MTMR3;HSPA5;RRP8;MAP1LC3A;TTC5;ZC3H12A;ALB;JMY;VPS41;PDK4;PMAIP1;PIK3C3;PPARA;HNRNPA1;MAP3K5
ATP Metabolic Process (GO:0046034)	7/34	0.05100883681880249	0.2892901682483561	0	0	2.3033003300330033	6.854060675900173	HSPA8;TGFB1;BAD;NUDT2;ALDOA;HSPA1B;HSPA1A
Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	7/34	0.05100883681880249	0.2892901682483561	0	0	2.3033003300330033	6.854060675900173	CDKN1C;SLC9A3R1;BTG1;CDKN1B;HECA;ZFP36L2;MAD2L1
Regulation Of Protein Secretion (GO:0050708)	16/102	0.0510948173910941	0.2894062861972484	0	0	1.6548055462398668	4.921511184441303	TGFB1;RSAD2;UQCC2;RFX3;TNF;HADHA;IL6;IFNG;IL1B;CCL5;ENSA;ANKRD1;ADAM9;APOE;PPIA;PPID
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	12/71	0.05233256641376078	0.29487381020159814	0	0	1.8082012028430836	5.334440217632154	PIAS4;MBTD1;MAD2L2;POLQ;SMCHD1;MEAF6;FUS;ACTL6A;WAS;RPA2;EPC2;ACTB
Positive Regulation Of Catabolic Process (GO:0009896)	13/79	0.05363979241087995	0.29487381020159814	0	0	1.7513090186873703	5.123391645747802	GSK3B;GSK3A;HSP90AA1;VCP;CDKN1B;TIPARP;TNFSF12;TNFAIP3;SNF8;TNF;RNF41;IL1B;GPC3
Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	19/127	0.054157725300917316	0.29487381020159814	0	0	1.5651975431606906	4.563888535761521	GSK3B;MEF2C;RNH1;TGFB1;SEMA4D;STAT2;KRT1;TNFAIP3;EMP2;ETS1;ARHGAP35;LFNG;IL6;CFL1;CHN1;PHIP;TNIK;PDZD8;CLASP1
DNA Damage Response (GO:0006974)	49/384	0.0543674680919563	0.29487381020159814	0	0	1.3042904788494334	3.798079940696344	ATF2;ANKLE1;OGG1;MCM9;CIB1;ING2;ZC3H12A;MACROD1;MLST8;POLI;FBXO6;IER3;WDHD1;RFC3;USP3;HUS1;VRK1;TNFRSF1B;DDB2;MSH6;MSH2;IRF7;VCP;BCL2A1;XPA;XPC;CRIP1;UNG;VCPIP1;BCLAF1;RPS3;BAK1;MCL1;MUTYH;POLQ;NPM1;CRADD;CBX3;TREX1;NFATC2;FANCF;MAD2L2;TTC5;TDP1;APEX1;RFWD3;BCL3;BCL2;BAX
Regulation Of Protein Kinase Activity (GO:0045859)	18/119	0.054622971983787974	0.29487381020159814	0	0	1.585420065152359	4.6092929483041365	DAXX;GSTP1;C5AR1;AGAP2;DTNBP1;TSC2;HSPB1;AZU1;AXIN2;SLC9A3R1;PTPRC;ORC3;LCP2;MAPRE3;TRIM27;PPIA;TRIB2;MAP3K5
Histone H2A Acetylation (GO:0043968)	5/21	0.05463963477214669	0.29487381020159814	0	0	2.775253461918892	8.067650013420145	MBTD1;MEAF6;ACTL6A;MSL3;EPC2
Negative Regulation Of Biomineral Tissue Development (GO:0070168)	5/21	0.05463963477214669	0.29487381020159814	0	0	2.775253461918892	8.067650013420145	CCR1;ECM1;TGFB1;CCL3;BCOR
Negative Regulation Of Interleukin-2 Production (GO:0032703)	5/21	0.05463963477214669	0.29487381020159814	0	0	2.775253461918892	8.067650013420145	PTPRC;TBX21;TNFAIP3;TRIM27;LILRB4
Negative Regulation Of miRNA Metabolic Process (GO:2000629)	5/21	0.05463963477214669	0.29487381020159814	0	0	2.775253461918892	8.067650013420145	TGFB1;SRF;RARA;PPARA;LILRB4
Peptide Catabolic Process (GO:0043171)	5/21	0.05463963477214669	0.29487381020159814	0	0	2.775253461918892	8.067650013420145	MME;ANPEP;DPEP2;CTSH;LTA4H
Purine Nucleotide Biosynthetic Process (GO:0006164)	5/21	0.05463963477214669	0.29487381020159814	0	0	2.775253461918892	8.067650013420145	PRPS2;SLC4A7;NAMPT;PFAS;GART
Regulation Of Lipid Storage (GO:0010883)	5/21	0.05463963477214669	0.29487381020159814	0	0	2.775253461918892	8.067650013420145	IL6;ZC3H12A;LCP1;TNF;NFKB1
B Cell Homeostasis (GO:0001782)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	DOCK11;MEF2C;TNFAIP3
T-helper 1 Type Immune Response (GO:0042088)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	LEF1;HMGB1;HLA-DRB1
Aminoglycan Metabolic Process (GO:0006022)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	HEXB;XYLT1;CLN6
Autophagy Of Peroxisome (GO:0030242)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	PIK3C3;USP30;SQSTM1
Granulocyte Migration (GO:0097530)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	ITGB2;CCL3;EMP2
Negative Regulation Of Extracellular Matrix Organization (GO:1903054)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	CST3;TGFB1;TNFRSF1B
Negative Regulation Of Lipid Localization (GO:1905953)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	IL6;NR1H3;TNF
Nucleobase-Containing Compound Biosynthetic Process (GO:0034654)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	CDA;TYMS;DCK
Nucleoside Metabolic Process (GO:0009116)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	MACROD1;NME4;TYMP
Phosphatidylglycerol Biosynthetic Process (GO:0006655)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	TAMM41;PTPMT1;PLA2G6
Positive Regulation Of RIG-I Signaling Pathway (GO:1900246)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	DHX58;DDX60;OASL
Positive Regulation Of Mitochondrial Membrane Permeability (GO:0035794)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	GSK3B;GSK3A;CHCHD10
Positive Regulation Of Platelet Activation (GO:0010572)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	GP1BB;PLEK;JAK2
Protein K11-linked Deubiquitination (GO:0035871)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	VCPIP1;TNFAIP3;USP30
Protein O-linked Glycosylation Via Threonine (GO:0018243)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	GALNT11;GALNT6;GALNT3
Protein Localization To Microtubule (GO:0035372)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	MAPRE3;MAPRE2;MID1
Protein Localization To Microtubule Cytoskeleton (GO:0072698)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	MAPRE3;MAPRE2;MID1
Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	CRTAM;HLA-A;HLA-E
Regulation Of Ceramide Biosynthetic Process (GO:2000303)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	SPHK2;PLA2G6;SIRT3
Regulation Of Complement Activation (GO:0030449)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	IL1B;CD59;PHB2
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	HSPA5;BAX;PIK3R1
Regulation Of Granulocyte Differentiation (GO:0030852)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	LEF1;RARA;EVI2B
Regulation Of Memory T Cell Differentiation (GO:0043380)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	HLA-DRA;IL12RB1;HLA-DRB1
Regulation Of Natural Killer Cell Proliferation (GO:0032817)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	PTPN22;JAK2;HLA-E
Regulation Of Protein Localization To Centrosome (GO:1904779)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	GSK3B;UBXN2B;CEP250
Response To Interleukin-4 (GO:0070670)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	LEF1;TCF7;GATA3
Response To Laminar Fluid Shear Stress (GO:0034616)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	KLF2;MAP2K5;SMAD7
Somatic Recombination Of Immunoglobulin Genes Involved In Immune Response (GO:0002204)	3/9	0.05475549382059502	0.29487381020159814	0	0	4.43848814229249	12.89326465620028	MSH6;MSH2;LIG4
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	15/95	0.054905425767940295	0.29487381020159814	0	0	1.6674639662027833	4.839219052906441	GRN;ANGPT1;PIK3CD;GATA3;ETS1;VEGFA;IFNG;GLIPR2;ZC3H12A;CTSH;ADAM9;PFN1;MAPRE2;GPLD1;CLASP1
Cytoskeleton Organization (GO:0007010)	17/111	0.05493009185059196	0.29487381020159814	0	0	1.6086747115486397	4.667881693285112	PRR5;SH3KBP1;MICAL2;TNFAIP3;PRPF40A;NCKIPSD;FGD3;BIN1;CFL1;MLST8;CCL3;PACSIN3;PHIP;SH3BGRL3;TNIK;APOE;PDZD8
Negative Regulation Of Inflammatory Response (GO:0050728)	17/111	0.05493009185059196	0.29487381020159814	0	0	1.6086747115486397	4.667881693285112	GRN;GSTP1;IL10RA;TNFAIP3;NR1H3;NLRC3;AHR;GATA3;METRNL;TNFRSF1B;CYLD;PTPN6;APOE;PPARA;ELANE;CD200;HLA-DRB1
Cilium Organization (GO:0044782)	31/228	0.055773402261536736	0.29903748931003554	0	0	1.401422133607316	4.045146388490814	GALNT11;RAB1A;ARL3;SNX10;CCDC28B;CDC14B;SLC9A3R1;TBC1D31;ARL13B;KIF3A;POC1A;CEP250;BBS4;CEP78;BBS2;MKKS;DNAAF1;CCDC113;SCLT1;RFX3;BBIP1;TTC39C;WDR54;IFT20;AHI1;IFT88;EHD3;TMEM237;PHIP;ALPK1;CLUAP1
Cellular Response To Glucose Starvation (GO:0042149)	8/42	0.057343538494415286	0.30323576102484673	0	0	2.090609795181074	5.97641599773484	SH3GLB1;MTMR3;HSPA5;ZC3H12A;PMAIP1;PIK3C3;HNRNPA1;RRP8
B Cell Mediated Immunity (GO:0019724)	4/15	0.05782674595681076	0.30323576102484673	0	0	3.2286882667505505	9.202742686005712	CD74;MSH2;IL2RB;SLA2
Amyloid-Beta Metabolic Process (GO:0050435)	4/15	0.05782674595681076	0.30323576102484673	0	0	3.2286882667505505	9.202742686005712	PSENEN;APH1A;MME;APEH
Anterograde Synaptic Vesicle Transport (GO:0048490)	4/15	0.05782674595681076	0.30323576102484673	0	0	3.2286882667505505	9.202742686005712	BLOC1S4;AP3D1;DTNBP1;AP3S2
Ceramide Catabolic Process (GO:0046514)	4/15	0.05782674595681076	0.30323576102484673	0	0	3.2286882667505505	9.202742686005712	NEU3;HEXB;NEU1;GLA
