Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DNA Replication Initiation (GO:0006270)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	ORC4;PURA;POLA2;ORC6;ORC3
Focal Adhesion Assembly (GO:0048041)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	SRC;PEAK1;TESK2;SORBS1;WHAMM
Negative Regulation Of Biomineral Tissue Development (GO:0070168)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	CCR1;CCL3;ENPP1;BCOR;TRPM4
Negative Regulation Of Osteoclast Differentiation (GO:0045671)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	MAFB;CCL3;LILRB1;LILRB3;LILRB4
Peptide Catabolic Process (GO:0043171)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	MME;ERAP1;TPP1;LTA4H;TRHDE
Positive Regulation Of Interferon-Alpha Production (GO:0032727)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	SETD2;MAVS;TLR9;IRF5;TLR7
Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	SPRED2;SPRED1;MYC;RPS20;HIC1
Positive Regulation Of Vacuole Organization (GO:0044090)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	MOAP1;LRSAM1;SNX18;RALB;MCOLN1
Protein Mannosylation (GO:0035268)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	POMT2;DPY19L1;FKRP;TMTC1;POMGNT2
Regulation Of Dendritic Spine Development (GO:0060998)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	NLGN1;PTPRS;GRIN3A;TANC2;ARF6
Regulation Of Lipid Storage (GO:0010883)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	C3;NFKBIA;ITGAV;TNF;PLIN5
Sodium Ion Import Across Plasma Membrane (GO:0098719)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	SLC12A2;SLC9A7;SCNN1A;SLC9A1;TRPM4
Sulfur Compound Transport (GO:0072348)	5/21	0.11147966767048836	0.3572520122408432	0	0	2.195912012856569	4.817640037998214	SLC27A1;SLC13A4;SLC19A3;SLC26A7;SLC26A6
Protein Sumoylation (GO:0016925)	9/46	0.11207687295314381	0.3572520122408432	0	0	1.7099461634672903	3.742337349447178	PIAS4;PIAS3;CBX4;ZMIZ1;ZMIZ2;SUMO2;PIAS2;PML;TRPM4
Regulation Of mRNA Catabolic Process (GO:0061013)	9/46	0.11207687295314381	0.3572520122408432	0	0	1.7099461634672903	3.742337349447178	MOV10;ZFP36;CARHSP1;FXR2;CNOT7;APEX1;RC3H1;ZFP36L2;ZFP36L1
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	16/93	0.11254610403497986	0.3572520122408432	0	0	1.4615054033940234	3.192501189984261	BCAR3;OPRD1;SPTBN4;NTRK3;SH2D3C;ATP2B4;TNF;HDAC6;PPM1F;LATS1;CNKSR3;DMD;NOS1;GPD1L;FNIP2;CD44
Modification-Dependent Protein Catabolic Process (GO:0019941)	30/192	0.11329477609843602	0.3572520122408432	0	0	1.3035113035113035	2.8387376685930934	ARRB1;CBL;RNF5;NUB1;C18ORF25;MARVELD3;ARIH2;TRIM25;RBBP6;PSMF1;ARIH1;BTRC;RFFL;RPS27A;RNF130;XBP1;AREL1;NDFIP1;SMURF2;DTX3L;RC3H1;KLHL3;FBXO10;RNF144B;RNF126;NPLOC4;KCTD10;UBE2S;NEDD4;TRIM32
Peptidyl-Threonine Modification (GO:0018210)	12/66	0.11422074126053132	0.3572520122408432	0	0	1.5625391709195093	3.3901199486116074	GALNT11;GSK3B;GALNT6;GSK3A;SBK1;PRKDC;TNKS;CAD;CDC42BPA;MARK2;HIPK3;HIPK2
Cellular Response To Alcohol (GO:0097306)	10/53	0.11737217800238477	0.3572520122408432	0	0	1.6349286597011572	3.502679963524359	MAP4K1;OSBPL7;GNG2;LARP1;PTCH1;SCNN1A;BRCA1;ADCY1;SPIDR;GPLD1
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	10/53	0.11737217800238477	0.3572520122408432	0	0	1.6349286597011572	3.502679963524359	GHR;PTPRC;HGS;IL10RA;DOT1L;BCL3;CALM1;IL7R;TNF;JAK3
Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	GLP1R;GUCY1A2;KSR1;PDE3A;RAPGEF2;AKAP6;APOE;RAPGEF3
Endothelial Cell Migration (GO:0043542)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	NR4A1;STARD13;PTP4A3;PXN;CDH13;MYH9;EMP2;LOXL2
Negative Regulation Of Protein Localization (GO:1903828)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	PIAS4;LATS1;GSK3B;NSFL1C;SPI1;RNF4;LILRB4;GPM6B
Positive Regulation Of Insulin Secretion (GO:0032024)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	TCF7L2;SLC30A8;DOC2B;TM7SF3;SOX4;GPLD1;HLA-DRB1;TRPM4
Positive Regulation Of Wound Healing (GO:0090303)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	KANK1;XBP1;HPSE;THBS1;RREB1;DUOX2;PTK2;MYLK
Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	CD74;PTPN1;PTPRC;AXL;SPHK1;TNFAIP3;PTPN11;PTPN6
Regulation Of Microtubule Polymerization (GO:0031113)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	CLIP1;NUMA1;NAV3;DCTN1;STMN1;MAPT;MET;EML2
Water-Soluble Vitamin Metabolic Process (GO:0006767)	8/40	0.1176311184609489	0.3572520122408432	0	0	1.757240547063556	3.760849145963312	DHFR;SLC46A1;NNMT;SLC19A3;SLC52A1;ABCD1;MMACHC;SLC19A1
Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	14/80	0.11856425758549419	0.3572520122408432	0	0	1.4916911045943304	3.180733251509774	LRP1;ITGA3;ATP2B4;SORBS1;TNF;ACTB;DAB2;NUMB;LDLRAP1;EPHA3;APPL1;ARF6;EPHA2;BCL2L1
Notch Signaling Involved In Heart Development (GO:0061314)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	NOTCH2;GALNT11;JAG1
Ammonium Transmembrane Transport (GO:0072488)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SLC12A2;SLC12A6;SLC12A7
Cellular Response To Cholesterol (GO:0071397)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	OSBPL7;PTCH1;GPLD1
Cellular Response To Interleukin-15 (GO:0071350)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	IL2RG;PLCB1;JAK3
Cellular Response To Leucine (GO:0071233)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SESN1;SESN2;UBR1
Coenzyme A Biosynthetic Process (GO:0015937)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	PANK4;SLC25A16;DCAKD
Copper Ion Transport (GO:0006825)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	STEAP4;SLC31A1;SLC11A2
Embryonic Appendage Morphogenesis (GO:0035113)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	MBNL1;PTCH1;MEGF8
Engulfment Of Apoptotic Cell (GO:0043652)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	XKR8;MEGF10;THBS1
Establishment Of Endothelial Intestinal Barrier (GO:0090557)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	TJP1;RAP2B;RAPGEF2
Fatty Acid Homeostasis (GO:0055089)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	PRKAA1;XBP1;APOE
Hematopoietic Stem Cell Proliferation (GO:0071425)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	MECOM;CD34;ETV6
Interleukin-15-Mediated Signaling Pathway (GO:0035723)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	IL2RG;PLCB1;JAK3
Maintenance Of Synapse Structure (GO:0099558)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	NLGN1;DCTN1;SDF4
Mast Cell Activation Involved In Immune Response (GO:0002279)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	FCER1A;PIK3CD;PIK3CG
Mast Cell Degranulation (GO:0043303)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	FCER1A;PIK3CD;PIK3CG
Monocyte Differentiation (GO:0030224)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	IFI16;PDE1B;MYH9
Negative Regulation Of T-helper Cell Differentiation (GO:0045623)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	RC3H1;JAK3;SOCS5
Negative Regulation Of Hemostasis (GO:1900047)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SERPINE2;APOE;TFPI
Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	C1QTNF1;SERPINE2;ZNF703
Negative Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033147)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	KANK2;ZNF366;STRN3
Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	LRP1;NOG;SMAD6
Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	RIPK1;ARHGEF2;NUPR1
Negative Regulation Of Transmembrane Transport (GO:0034763)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	AKT2;THBS1;CTTNBP2NL
Neuron Projection Fasciculation (GO:0106030)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SEMA5A;CNTN4;ARHGAP35
Peptidyl-Proline Hydroxylation (GO:0019511)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	EGLN3;P4HA2;OGFOD1
Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	CIITA;XBP1;TMEM106A
Positive Regulation Of Actin Nucleation (GO:0051127)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	NCKAP1;SCIN;WHAMM
Positive Regulation Of Bone Resorption (GO:0045780)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	PLEKHM1;TMEM64;TNFRSF11A
Positive Regulation Of Cellular Senescence (GO:2000774)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	B2M;TP53;YPEL3
Positive Regulation Of Integrin Activation (GO:0033625)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SRC;PLEK;PIEZO1
Positive Regulation Of Lipid Localization (GO:1905954)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	C3;LRP1;PLIN5
Progesterone Receptor Signaling Pathway (GO:0050847)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SRC;WBP2;NEDD4
Purine Nucleoside Bisphosphate Biosynthetic Process (GO:0034033)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	PANK4;SLC25A16;DCAKD
Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	PPP1R10;NUPR1;ENG
Regulation Of Lipid Transport (GO:0032368)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	LRP1;ITGAV;PPARA
Regulation Of Microtubule Nucleation (GO:0010968)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	DCTN1;PDE4DIP;EML2
Regulation Of Mitochondrial Depolarization (GO:0051900)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	MLLT11;SRC;BCL2
Regulation Of Phospholipase Activity (GO:0010517)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	LRP1;FGFR2;FGFR1
Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	LYN;TNFAIP3;TIRAP
Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	PTPRS;TLR9;LILRA4
Response To Leucine (GO:0043201)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SESN1;SESN2;UBR1
Response To Prostaglandin E (GO:0034695)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	TGFBR3;GNG2;CCR7
Ribonucleoside Bisphosphate Biosynthetic Process (GO:0034030)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	PANK4;SLC25A16;DCAKD
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	3/10	0.11879142535422657	0.3572520122408432	0	0	3.010666972529678	6.413882924926673	SERINC3;SEPHS2;PSPH
Regulation Of Type II Interferon Production (GO:0032649)	15/87	0.1198754032131817	0.3572520122408432	0	0	1.4651405136479763	3.1080060618160794	CEBPG;CRTAM;LAPTM5;LILRB1;LILRB4;SLC7A5;PDE4B;RARA;TLR9;CCR7;TLR7;LGALS9;IL12RB1;HLA-DRB1;CD276
C-terminal Protein Deglutamylation (GO:0035609)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	AGBL5;FOLH1
PML Body Organization (GO:0030578)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PML;HIPK2
T-helper 1 Cell Differentiation (GO:0045063)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SPN;LEF1
T-helper 2 Cell Differentiation (GO:0045064)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	KMT2A;GATA3
Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	NRG1;PRLR
Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	GNG2;GNAS
Axo-Dendritic Transport (GO:0008088)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	DCTN1;MAPT
Axonemal Central Apparatus Assembly (GO:1904158)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SPAG17;HYDIN
Basic Amino Acid Transport (GO:0015802)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC3A1;SLC7A1
Cellular Response To Magnesium Ion (GO:0071286)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC41A1;FBP1
Cerebral Cortex Cell Migration (GO:0021795)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	RELN;FGF13
Cholesterol Import (GO:0070508)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SCARB1;LDLR
Chondrocyte Development (GO:0002063)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SULF1;SULF2
Ear Development (GO:0043583)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	GATA3;STRA6
Enamel Mineralization (GO:0070166)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC24A4;STIM1
Glycolipid Transport (GO:0046836)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PSAP;SLC52A1
Histamine Metabolic Process (GO:0001692)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC29A4;HNMT
Inclusion Body Assembly (GO:0070841)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	MAPT;HDAC6
Inflammatory Response To Wounding (GO:0090594)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	HMOX1;TNF
Interleukin-4-Mediated Signaling Pathway (GO:0035771)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	STAT6;JAK3
Metanephric Collecting Duct Development (GO:0072205)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PTCH1;WNT7B
Negative Regulation Of PERK-mediated Unfolded Protein Response (GO:1903898)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PPP1R15A;PTPN1
Negative Regulation Of Amino Acid Transport (GO:0051956)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC43A2;SLC43A1
Negative Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010667)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PPP1R10;NUPR1
Negative Regulation Of Cardiac Muscle Tissue Growth (GO:0055022)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	NOG;VGLL4
Negative Regulation Of Cellular Extravasation (GO:0002692)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	CXCL12;PLCB1
Negative Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070100)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLIT2;ROBO1
Negative Regulation Of Endoplasmic Reticulum Calcium Ion Concentration (GO:0032471)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	THADA;TGM2
Negative Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000323)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PER1;CRY1
Negative Regulation Of Glycogen Biosynthetic Process (GO:0045719)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	GSK3B;GSK3A
Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	APOC1;ANGPTL4
Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SULF1;TNF
Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000623)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PABPC1;HNRNPAB
Negative Regulation Of Protein Kinase Activity By Regulation Of Protein Phosphorylation (GO:0044387)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	ADARB1;PPM1F
Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	LYN;TNFAIP3
Neurotransmitter Loading Into Synaptic Vesicle (GO:0098700)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC17A7;SLC18A1
Notochord Development (GO:0030903)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	STIL;COL27A1
Nucleobase Transport (GO:0015851)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC29A1;SLC29A3
Nucleotide-Excision Repair, DNA Gap Filling (GO:0006297)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	POLB;POLE
Ornithine Transport (GO:0015822)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC7A6;SLC7A1
Plasma Membrane Raft Assembly (GO:0044854)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	CAV2;EMP2
Plasma Membrane Raft Organization (GO:0044857)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	COLEC12;EMP2
Podocyte Cell Migration (GO:0090521)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	KANK2;KANK1
Polyamine Transport (GO:0015846)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC47A1;SLC22A2
Positive Regulation Of I-kappaB Phosphorylation (GO:1903721)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	CX3CR1;TNF
Positive Regulation Of Animal Organ Morphogenesis (GO:0110110)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	GATA3;CD34
Positive Regulation Of Cholesterol Biosynthetic Process (GO:0045542)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PRKAA1;SREBF2
Positive Regulation Of Cholesterol Storage (GO:0010886)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SCARB1;SREBF2
Positive Regulation Of Fever Generation (GO:0031622)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	TNFRSF11A;TNF
Positive Regulation Of Focal Adhesion Disassembly (GO:0120183)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	DUSP3;IQSEC1
Positive Regulation Of Osteoblast Proliferation (GO:0033690)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	TMEM119;HPSE
Positive Regulation Of Protein Catabolic Process In The Vacuole (GO:1904352)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	LRP1;LDLR
Positive Regulation Of Sterol Biosynthetic Process (GO:0106120)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PRKAA1;SREBF2
Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SOD2;ENG
Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	HLA-B;SERPINB9
Protein Localization To Membrane Raft (GO:1903044)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	MYADM;FLOT2
Purine Nucleobase Transmembrane Transport (GO:1904823)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC29A1;SLC29A3
Pyrimidine Nucleoside Transport (GO:0015864)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC29A1;SLC29A3
Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PYHIN1;ZNF385A
Regulation Of T Cell Activation Via T Cell Receptor Contact With Antigen Bound To MHC Molecule On Antigen Presenting Cell (GO:2001188)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	LILRB1;LGALS9
Regulation Of Basement Membrane Organization (GO:0110011)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	LAMC1;NID1
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	GFI1;TNF
Regulation Of Focal Adhesion Disassembly (GO:0120182)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	DUSP3;IQSEC1
Regulation Of Glycogen (Starch) Synthase Activity (GO:2000465)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	GSK3B;GSK3A
Regulation Of Hormone Biosynthetic Process (GO:0046885)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	STC2;HIF1A
Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	AKT2;THBS1
Regulation Of mRNA Binding (GO:1902415)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	EIF3D;LARP6
Regulation Of Macrophage Proliferation (GO:0120040)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PTK2;MAPK3
Regulation Of Peptidyl-Cysteine S-nitrosylation (GO:2000169)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	ATP2B4;DMD
Regulation Of Protein Deubiquitination (GO:0090085)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	OTUD4;TNIP1
Regulation Of Sarcomere Organization (GO:0060297)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PROX1;MYLK3
Regulation Of Thymocyte Apoptotic Process (GO:0070243)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	JAK3;TP53
Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	GPD1L;SCN5A
Response To Lithium Ion (GO:0010226)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	IMPA2;SLC13A5
Signal Complex Assembly (GO:0007172)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SRC;PXN
tRNA Pseudouridine Synthesis (GO:0031119)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PUS10;PUS7
Thiamine Transmembrane Transport (GO:0071934)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	SLC22A2;SLC19A3
Toll-Like Receptor 9 Signaling Pathway (GO:0034162)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	UNC93B1;PIK3AP1
Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)	2/5	0.12020407594422555	0.3572520122408432	0	0	4.682450508293205	9.920072707068499	PTPRD;PTPRF
