Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Muscle Contraction (GO:0006936)	7/94	0.03763442022431475	0.16040648946151545	0	0	2.3462556600487634	7.695334285448525	TMOD1;MYL6;SLC6A8;TPM2;MYOF;BDKRB2;NOS1
Positive Regulation Of Cellular Metabolic Process (GO:0031325)	5/56	0.03844781332601021	0.1634292552895583	0	0	2.8555772762277116	9.304765642407846	MORC3;CCL5;B2M;THBS1;YPEL3
Regulation Of Cation Channel Activity (GO:2001257)	5/56	0.03844781332601021	0.1634292552895583	0	0	2.8555772762277116	9.304765642407846	JPH3;AHNAK;NOS1;FGF13;CTSS
Regulation Of Fat Cell Differentiation (GO:0045598)	6/75	0.03898186265787986	0.1654751057615279	0	0	2.534236663816352	8.222733295273422	ZFP36;CEBPB;ALOX5;ZBTB16;WDFY2;MEDAG
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	19/367	0.039665982277821706	0.16815160325071174	0	0	1.5995946856818504	5.162310069875841	TRIM71;DTX3L;SIAH2;TNFAIP3;UBE2L6;PML;TNFSF13B;HERC5;CDC34;IFI27;DDIT3;MARVELD3;TRIM25;RBCK1;PSMF1;FBXO7;SQSTM1;FBXO9;HERC6
Regulation Of T Cell Migration (GO:2000404)	3/23	0.03982819058038697	0.1686113817148096	0	0	4.362876506024096	14.062337655208855	CXCL10;CCL5;TNFRSF14
Carboxylic Acid Transmembrane Transport (GO:1905039)	4/39	0.04011821035750788	0.16915433587567505	0	0	3.326524455936221	10.697852908553044	SLC7A5;SLC6A8;SLC16A12;SLC7A11
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	4/39	0.04011821035750788	0.16915433587567505	0	0	3.326524455936221	10.697852908553044	TRIM71;FLRT3;FGF2;FGFR3
Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	4/39	0.04011821035750788	0.16915433587567505	0	0	3.326524455936221	10.697852908553044	HBB;CD47;JAK2;TLR4
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	7/96	0.04144772071973647	0.17115108672426985	0	0	2.293292475314947	7.300289277939194	TGFBR3;MEF2C;USP15;COL3A1;COL1A2;WFIKKN1;FURIN
CRD-mediated mRNA Stabilization (GO:0070934)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	IGF2BP1;IGF2BP2
Ammonium Transmembrane Transport (GO:0072488)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	SLC12A7;RHD
Branched-Chain Amino Acid Transport (GO:0015803)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	SLC7A5;SLC43A2
Heme Catabolic Process (GO:0042167)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	BLVRB;HMOX1
Negative Regulation Of Interferon-Beta Production (GO:0032688)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	MORC3;RELB
Oxygen Transport (GO:0015671)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	HBB;HBA1
Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	CIITA;JAK2
Positive Regulation Of Chondrocyte Differentiation (GO:0032332)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	ZBTB16;BMPR1B
Positive Regulation Of Interleukin-13 Production (GO:0032736)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	LGALS9;HLA-E
Positive Regulation Of Macrophage Differentiation (GO:0045651)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	CSF1;LIF
Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	CEBPB;DDIT3
Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	LGALS9;THBS1
Regulation Of Chromatin Binding (GO:0035561)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	DTX3L;PARP9
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	FAS;LGALS9
Regulation Of Dendritic Cell Differentiation (GO:2001198)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	HLA-B;LGALS9
Regulation Of Gene Expression By Genomic Imprinting (GO:0006349)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	PCGF5;IGF2
Regulation Of Mitochondrial Depolarization (GO:0051900)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	FZD9;IFI6
Regulation Of Phagocytosis, Engulfment (GO:0060099)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	C3;F2RL1
Regulation Of Phospholipase Activity (GO:0010517)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	FGFR3;SNCA
Surfactant Homeostasis (GO:0043129)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	OAS1;VEGFA
Urogenital System Development (GO:0001655)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	ANXA1;EPHB3
Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)	2/10	0.041846631660030276	0.17115108672426985	0	0	7.265037593984962	23.057369265225642	MTTP;MFSD2A
Cellular Response To Oxidative Stress (GO:0034599)	8/117	0.04214261248365364	0.17191336197818138	0	0	2.141025462544027	6.779976505190791	PNPT1;SESN2;HMOX1;FOXO3;SOD2;SQSTM1;PPARGC1A;SNCA
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	8/117	0.04214261248365364	0.17191336197818138	0	0	2.141025462544027	6.779976505190791	MEF2C;CCND1;CD24;FGF2;TLR4;THBS1;SNCA;VEGFA
Monoatomic Cation Homeostasis (GO:0055080)	6/77	0.04345742097441145	0.17681702930833815	0	0	2.462594021009567	7.72262995666009	CYP27B1;WNK1;HMOX1;SLC12A7;SLC39A14;SNCA
Positive Regulation Of JNK Cascade (GO:0046330)	6/77	0.04345742097441145	0.17681702930833815	0	0	2.462594021009567	7.72262995666009	GADD45B;FLT4;PTK2B;F2RL1;TRAF1;TLR3
Glycosaminoglycan Biosynthetic Process (GO:0006024)	5/58	0.04372520096802885	0.17698832959575034	0	0	2.7475346291968306	8.599318127110694	HS3ST3B1;UGDH;HEXA;HAS2;ST3GAL1
Memory (GO:0007613)	5/58	0.04372520096802885	0.17698832959575034	0	0	2.7475346291968306	8.599318127110694	KAT2A;VLDLR;FGF13;SCN2A;LGMN
Muscle Organ Development (GO:0007517)	5/58	0.04372520096802885	0.17698832959575034	0	0	2.7475346291968306	8.599318127110694	CXCL10;MEF2C;EGR3;IGF1;VAMP5
Renal System Development (GO:0072001)	5/58	0.04372520096802885	0.17698832959575034	0	0	2.7475346291968306	8.599318127110694	SALL1;MME;STAT1;HAS2;VEGFA
Eosinophil Chemotaxis (GO:0048245)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	CCL5;CCL2;CX3CL1
Eosinophil Migration (GO:0072677)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	CCL5;CCL2;CX3CL1
Mononuclear Cell Differentiation (GO:1903131)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	LYN;RELB;VEGFA
Negative Regulation Of Cell Junction Assembly (GO:1901889)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	FAM107A;THBS1;PHLDB2
Negative Regulation Of Ossification (GO:0030279)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	CCR1;MEF2C;PTK2B
Positive Regulation Of Interleukin-17 Production (GO:0032740)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	SLC7A5;JAK2;MYD88
Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	C3;FLT4;HPSE
Protein Kinase B Signaling (GO:0043491)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	CCL5;CCL2;IGF1
Regulation Of Neuroblast Proliferation (GO:1902692)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	NCAN;CX3CL1;VEGFA
Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	3/24	0.04442420536276882	0.17752704741784178	0	0	4.154905335628227	12.938253859771203	JPH3;NOS1;CLIC2
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	6/78	0.04581089591021211	0.18283559856276768	0	0	2.4282652546646495	7.486908328863582	TNFAIP3;ISG15;DTX4;TRIM21;CTSS;LGMN
Glucose Metabolic Process (GO:0006006)	5/59	0.04651869725661126	0.18518928082993594	0	0	2.6965144903211367	8.27263938182327	OAS1;HKDC1;ENO3;SLC39A14;PPARGC1A
Phospholipid Transport (GO:0015914)	5/59	0.04651869725661126	0.18518928082993594	0	0	2.6965144903211367	8.27263938182327	SCARB2;MTTP;ATP10A;ABCA7;MFSD2A
Lymphocyte Migration (GO:0072676)	4/41	0.04691928019302207	0.18631111641203826	0	0	3.1463862052097347	9.625823000362022	CCL5;S1PR1;CCL2;CX3CL1
Regulation Of Microtubule-Based Process (GO:0032886)	4/41	0.04691928019302207	0.18631111641203826	0	0	3.1463862052097347	9.625823000362022	CYLD;FAM107A;PHLDB2;MCM2
Protein-Containing Complex Assembly (GO:0065003)	17/328	0.04922703534380368	0.19095947350563358	0	0	1.5996735097699728	4.8171165280244885	GSDMD;CD74;TRAF1;PRLR;CX3CL1;PLEKHA7;PML;TAPBP;TFAP4;FCHO2;CASP1;FAS;PTK2B;PPARGC1A;GBP1;HES5;SNCA
Negative Regulation Of TORC1 Signaling (GO:1904262)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	SESN3;NPRL3;SESN2
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	CD74;CD44;BCL2L1
Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	LAMP3;PSMF1;PML
Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	PTCH1;RFX4;GPC3
Positive Regulation Of Peptidase Activity (GO:0010952)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	GRN;PSME2;CTSS
Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	MEF2C;PIEZO1;IGF1
Proteoglycan Metabolic Process (GO:0006029)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	IGF1;HPSE;BMPR1B
Regulation Of Biomineral Tissue Development (GO:0070167)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	CYP27B1;CEBPB;S1PR1
Regulation Of Glycogen Biosynthetic Process (GO:0005979)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	PPP1R3B;IGF2;IGF1
Regulation Of Keratinocyte Proliferation (GO:0010837)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	CYP27B1;ZFP36;KLF9
Regulation Of Myelination (GO:0031641)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	EGR2;HES5;TYMP
Response To dsRNA (GO:0043331)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	TICAM2;RIOK3;TLR3
Wound Healing, Spreading Of Cells (GO:0044319)	3/25	0.04927138140005956	0.19095947350563358	0	0	3.965840635268346	11.938813704986234	PDPN;ITGA5;CD44
Cellular Response To Fluid Shear Stress (GO:0071498)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	MEF2C;HAS2
Cellular Response To Thyroid Hormone Stimulus (GO:0097067)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	KLF9;CTSS
Central Nervous System Myelination (GO:0022010)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	CNTNAP1;HES5
Macrophage Chemotaxis (GO:0048246)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	CCL5;CCL2
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	CD274;LGALS9
Podocyte Differentiation (GO:0072112)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	PODXL;CD24
Polyamine Metabolic Process (GO:0006595)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	SMOX;ODC1
Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	GDNF;VEGFA
Positive Regulation Of Coagulation (GO:0050820)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	HPSE;THBS1
Positive Regulation Of Hemostasis (GO:1900048)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	HPSE;THBS1
Post-Transcriptional Gene Silencing (GO:0016441)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	HELZ2;MOV10
Programmed Necrotic Cell Death (GO:0097300)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	CYLD;MLKL
Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	HLA-DRA;HLA-DRB1
Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	GJD3;IRX3
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	ZFP36;NUPR1
Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	LYN;CCL5
Regulation Of Phospholipase C Activity (GO:1900274)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	ESR1;FGF2
Vitamin D Metabolic Process (GO:0042359)	2/11	0.05003783462595818	0.19095947350563358	0	0	6.457477025898078	19.339987855448687	CYP27B1;LGMN
Positive Regulation Of Transferase Activity (GO:0051347)	9/143	0.05034740586400163	0.19190742672584826	0	0	1.9597037608311028	5.85717863704016	CD74;NTRK2;TNIP1;FLT4;TIE1;DCUN1D1;IGF2;FGFR3;HLA-DRB1
Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	4/42	0.050544746903016864	0.19219257095122896	0	0	3.0634278002699054	9.144014176907127	CXCL10;CXCL11;CX3CL1;SNCA
Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	4/42	0.050544746903016864	0.19219257095122896	0	0	3.0634278002699054	9.144014176907127	CACNG8;MEF2C;PTK2B;DLGAP1
Proteolysis (GO:0006508)	17/330	0.05155070767836265	0.1957803510738785	0	0	1.5892848365691816	4.712530456594592	MME;ERAP2;PTCH1;MMP2;ERAP1;LNPEP;FURIN;AEBP1;CTSS;ADAMTS15;FAM111A;ADAMTS14;CASP7;CASP1;TLL2;FBXO6;LGMN
Receptor-Mediated Endocytosis (GO:0006898)	8/122	0.05168032293591568	0.1960352757557043	0	0	2.0465883981577617	6.06338277176769	SCARB2;MSR1;FCHO2;VLDLR;DLL1;DNM1;CXCL16;SNCA
Hemopoiesis (GO:0030097)	7/101	0.052049372019293175	0.19719671500546218	0	0	2.170744680851064	6.415771682045147	LYN;TGFBR3;LYL1;CEBPB;ZBTB16;TOX;DLL1
Positive Regulation Of Cell Junction Assembly (GO:1901890)	5/61	0.05241693765196323	0.19834973873849052	0	0	2.5999406560207166	7.665991328619614	SRPX2;CLSTN3;IRX3;EPHB3;VEGFA
Positive Regulation Of Cell Differentiation (GO:0045597)	15/283	0.053025786016240334	0.200411916545718	0	0	1.636611802948448	4.80669114976706	MSR1;IFITM1;MEF2C;CEBPB;CSF1;ZBTB16;PLA2G2A;IGF1;MEDAG;COL1A1;ZFP36;GDNF;PDPN;WDFY2;BMPR1B
Macromolecule Modification (GO:0043412)	6/81	0.053339382209258705	0.20135456316539657	0	0	2.3307715582450834	6.8316786970530625	CDC34;LOX;UBA7;QPCT;UBE2L6;ST3GAL1
Neurotransmitter Secretion (GO:0007269)	4/43	0.054319394688878385	0.20254481333976873	0	0	2.984723672506478	8.694123801428647	PTPRN2;HRH3;OTOF;SNCA
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	4/43	0.054319394688878385	0.20254481333976873	0	0	2.984723672506478	8.694123801428647	CSF1;PTK2B;CX3CL1;VEGFA
Regulation Of Cell-Cell Adhesion (GO:0022407)	4/43	0.054319394688878385	0.20254481333976873	0	0	2.984723672506478	8.694123801428647	PODXL;CD47;CELSR2;EPHB3
Cardiac Muscle Cell Development (GO:0055013)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	CXADR;ALPK2;VEGFA
Dendritic Spine Organization (GO:0097061)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	ITGA3;EPHB3;LGMN
miRNA-mediated Gene Silencing (GO:0035195)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	TRIM71;MOV10;ZFP36
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	TNFAIP3;IGF1;CX3CL1
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	FAM210B;STAT1;FOXO3
Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	PTK2B;FGF2;FGFR3
Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	C3;FLT4;HPSE
Response To Glucocorticoid (GO:0051384)	3/26	0.05436491323942788	0.20254481333976873	0	0	3.7932163436354114	11.04598372595979	ZFP36;ANXA1;FAM107A
Regulation Of GTPase Activity (GO:0043087)	12/214	0.0556109675505234	0.20694140593830593	0	0	1.7351069458090846	5.013374352325877	ARHGAP9;NTRK2;RALBP1;WNK1;CCL5;RGS10;F2RL1;CCL2;AGRN;CX3CL1;EPHB3;RASGRP3
Regulation Of Cold-Induced Thermogenesis (GO:0120161)	9/146	0.056023568158226254	0.20822977880610874	0	0	1.9164910256694696	5.523294204560291	CEBPB;DDIT3;LCN2;LNPEP;JAK2;PRLR;PPARGC1A;TLR4;VEGFA
Extracellular Matrix Disassembly (GO:0022617)	4/44	0.05824233749410294	0.21159974863673855	0	0	2.9099547511312216	8.273416725439594	ADAMTS15;MMP2;FURIN;CTSS
Negative Regulation Of Immune System Process (GO:0002683)	4/44	0.05824233749410294	0.21159974863673855	0	0	2.9099547511312216	8.273416725439594	LYN;COL3A1;TNFAIP3;HMOX1
Positive Regulation Of Osteoblast Differentiation (GO:0045669)	4/44	0.05824233749410294	0.21159974863673855	0	0	2.9099547511312216	8.273416725439594	IFITM1;MEF2C;IGF1;BMPR1B
Regulation Of Transport (GO:0051049)	4/44	0.05824233749410294	0.21159974863673855	0	0	2.9099547511312216	8.273416725439594	PTPRN2;EPB41;ICA1;SNCA
Cellular Response To Leucine Starvation (GO:1990253)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	SESN3;SESN2
Granulocyte Activation (GO:0036230)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	CCL5;F2RL1
Icosanoid Secretion (GO:0032309)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	ANXA1;BDKRB2
Macrophage Migration (GO:1905517)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	CCL5;CCL2
Negative Regulation By Host Of Viral Transcription (GO:0043922)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	TFAP4;CCL5
Negative Regulation Of Complement Activation (GO:0045916)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	SERPING1;SVEP1
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	CD74;CD44
Negative Regulation Of Potassium Ion Transport (GO:0043267)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	PTK2B;NOS1
Negative Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900025)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	SPRY4;GBP1
Porphyrin-Containing Compound Catabolic Process (GO:0006787)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	BLVRB;HMOX1
Positive Regulation Of T Cell Chemotaxis (GO:0010820)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	WNK1;CCL5
Positive Regulation Of Cellular Extravasation (GO:0002693)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	CD47;ICAM1
Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	TICAM2;F2RL1
Positive Regulation Of Purine Nucleotide Biosynthetic Process (GO:1900373)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	NOS1;PPARGC1A
Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	TESC;GLRX
Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	IGF2;FGF2
Regulation Of Chromosome Separation (GO:1905818)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	PLSCR1;SMC4
Regulation Of Monooxygenase Activity (GO:0032768)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	GDNF;SNCA
Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	CBLB;SNCA
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	DDIT3;HMOX1
Response To Iron Ion (GO:0010039)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	B2M;SNCA
Response To Thyroid Hormone (GO:0097066)	2/12	0.05874840231235741	0.21159974863673855	0	0	5.811428571428571	16.472443848389226	KLF9;CTSS
Vascular Transport (GO:0010232)	6/83	0.05875147627115056	0.21159974863673855	0	0	2.2699962669705482	6.434165944992294	SLC7A5;SLC16A12;ABCC9;SLC1A5;MFSD2A;SLC5A5
Positive Regulation Of Vasculature Development (GO:1904018)	7/104	0.05915848181777011	0.2128212814935147	0	0	2.1032802249297093	5.947099089727556	GRN;ADM2;HMOX1;ITGB8;FGF2;THBS1;VEGFA
T Cell Activation Involved In Immune Response (GO:0002286)	3/27	0.05969947117436377	0.21305715708074988	0	0	3.6349774096385543	10.24493707470857	CD74;F2RL1;ICAM1
Dorsal/Ventral Pattern Formation (GO:0009953)	3/27	0.05969947117436377	0.21305715708074988	0	0	3.6349774096385543	10.24493707470857	PTCH1;TLL2;BMPR1B
Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)	3/27	0.05969947117436377	0.21305715708074988	0	0	3.6349774096385543	10.24493707470857	CYLD;PPM1A;IFI35
Positive Regulation Of Immune System Process (GO:0002684)	3/27	0.05969947117436377	0.21305715708074988	0	0	3.6349774096385543	10.24493707470857	RSAD2;LGALS9;VEGFA
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	3/27	0.05969947117436377	0.21305715708074988	0	0	3.6349774096385543	10.24493707470857	GDNF;IFI6;BCL2L1
Regulation Of Peptidase Activity (GO:0052547)	3/27	0.05969947117436377	0.21305715708074988	0	0	3.6349774096385543	10.24493707470857	FURIN;CTSS;PSMB8
Respiratory Tube Development (GO:0030323)	3/27	0.05969947117436377	0.21305715708074988	0	0	3.6349774096385543	10.24493707470857	ITGA3;PDPN;VEGFA
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	19/387	0.06103543133667959	0.2175774410263226	0	0	1.5110666599570586	4.225396822218335	CEBPB;BTN3A1;ZBTB16;EIF2AK2;ABCA7;FGF2;PRLR;VEGFA;COL1A1;CYP27B1;KAT2A;GDNF;PDPN;LCN2;PLEKHM1;F2RL1;JAK2;BMPR1B;PPARGC1A
Regulation Of Secretion By Cell (GO:1903530)	5/64	0.06204368717528395	0.22067012093975708	0	0	2.467356239438783	6.859044346595646	RAB3C;MEF2C;MYOF;DYSF;OTOF
Response To Metal Ion (GO:0010038)	5/64	0.06204368717528395	0.22067012093975708	0	0	2.467356239438783	6.859044346595646	PLSCR1;SLC30A3;IMPA2;THBS1;SNCA
Negative Regulation Of Response To Biotic Stimulus (GO:0002832)	4/45	0.062312456622330856	0.2208747756206236	0	0	2.838833094213295	7.879447897176223	DHX58;TNFAIP3;DTX4;TRIM21
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	4/45	0.062312456622330856	0.2208747756206236	0	0	2.838833094213295	7.879447897176223	MOV10;ZFP36;PNPT1;ZC3HAV1
Zymogen Activation (GO:0031638)	4/45	0.062312456622330856	0.2208747756206236	0	0	2.838833094213295	7.879447897176223	C1R;C1RL;FURIN;LGMN
Macromolecule Catabolic Process (GO:0009057)	6/85	0.06447964902879956	0.22804132920331932	0	0	2.2122982056339646	6.064806742669542	ISG20;CASP7;PNPT1;TRIM24;SQSTM1;LGMN
Transport Across Blood-Brain Barrier (GO:0150104)	6/85	0.06447964902879956	0.22804132920331932	0	0	2.2122982056339646	6.064806742669542	SLC7A5;SLC16A12;ABCC9;SLC1A5;MFSD2A;SLC5A5
