Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	7/74	0.020394516201255153	0.11711396424660156	0	0	2.708793868495361	10.543950953808606	GRIN2A;GRIN3A;PRKAR2B;NEFL;KPNA2;PPM1E;NRGN
Signaling By NOTCH1 R-HSA-1980143	7/74	0.020394516201255153	0.11711396424660156	0	0	2.708793868495361	10.543950953808606	TLE2;HDAC2;HEY1;MYC;RPS27A;HDAC9;HES5
Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	6/58	0.0207495597670009	0.11855401736221118	0	0	2.9898785425101213	11.586467767511447	HDAC2;HEY1;MYC;RPS27A;HDAC9;HES5
Metabolism Of Carbohydrates R-HSA-71387	18/285	0.02143476966226668	0.12185666552998606	0	0	1.755768252647154	6.746962519017844	TPI1;NCAN;B3GAT2;SDC3;HMMR;PAPSS2;VCAN;FUT9;NDST4;DSEL;DSE;GPC3;CHST1;CSPG4;RPS27A;ST3GAL1;CHST2;PGM1
SUMOylation Of Intracellular Receptors R-HSA-4090294	4/29	0.021828956133238858	0.12348021454473922	0	0	4.140619111709286	15.835872023910714	THRB;UBE2I;THRA;NR3C1
Transmission Across Chemical Synapses R-HSA-112315	16/246	0.022811029093606515	0.12839673306648816	0	0	1.8103134479271992	6.843910134706909	CHRNA5;SLC1A2;GAD2;GNG12;GNG11;PPM1E;SYN1;GNAI1;NRGN;GRIN2A;CACNG8;GRIN3A;PRKAR2B;TSPAN7;NEFL;KPNA2
G2/M Checkpoints R-HSA-69481	11/148	0.023164862687570252	0.12974605357520877	0	0	2.0854093938432245	7.851813880290904	CCNB2;CCNB1;DBF4;CDK1;MCM4;MCM10;DNA2;MCM6;CDC25C;RPS27A;YWHAH
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787	3/17	0.023867381307708557	0.13237664657007134	0	0	5.5411866359447	20.697676106009478	CCNE2;E2F1;E2F2
MET Activates PTK2 Signaling R-HSA-8874081	3/17	0.023867381307708557	0.13237664657007134	0	0	5.5411866359447	20.697676106009478	LAMA4;LAMB1;LMNB2
CDC42 GTPase Cycle R-HSA-9013148	11/149	0.024202084422298216	0.13358140770948093	0	0	2.0701894297416508	7.703830116924461	ARHGAP10;ARHGAP42;ARHGAP31;DIAPH3;RACGAP1;CAV1;DLC1;CDC42EP1;STOM;ARHGAP24;TMPO
Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	4/30	0.02446364705891473	0.13437278601925629	0	0	3.981157469717362	14.772351755292924	UBE2C;UBE2S;UBE2E3;RPS27A
Metabolism Of Nucleotides R-HSA-15869	8/95	0.025717266328269973	0.14047202835155767	0	0	2.3848319412688785	8.729898326010588	NT5E;RRM1;RRM2;IMPDH2;DPYD;ADK;GMPR;TYMS
Aryl Hydrocarbon Receptor Signaling R-HSA-8937144	2/7	0.02582115560727841	0.14047202835155767	0	0	10.334496644295301	37.78871881321717	ARNT2;AHR
Assembly Of HIV Virion R-HSA-175474	3/18	0.02786354147116718	0.14943795590904285	0	0	5.171505376344086	18.516245068364764	FURIN;RPS27A;PPIA
Ephrin Signaling R-HSA-3928664	3/18	0.02786354147116718	0.14943795590904285	0	0	5.171505376344086	18.516245068364764	NCK2;EPHB2;EPHB3
TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114	3/18	0.02786354147116718	0.14943795590904285	0	0	5.171505376344086	18.516245068364764	CCNB1;CDK1;CDC25C
Platelet Activation, Signaling And Aggregation R-HSA-76002	16/254	0.029535854769367126	0.15766322475479072	0	0	1.7487268505213303	6.159278867188486	DGKG;SPARC;PCDH7;F2R;ENDOD1;GNG12;GNG11;CLU;GNAI1;GNA14;ISLR;TF;TIMP3;PPIA;MGLL;RAPGEF3
Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	5/47	0.030201996720678297	0.15869041165121348	0	0	3.082242330894622	10.787377315434327	VKORC1L1;SDC3;RBP1;GPC3;APOE
Nuclear Signaling By ERBB4 R-HSA-1251985	4/32	0.030286560535016115	0.15869041165121348	0	0	3.696404537588925	12.9265159665982	SPARC;STMN1;APOE;S100B
Phase 0 - Rapid Depolarisation R-HSA-5576892	4/32	0.030286560535016115	0.15869041165121348	0	0	3.696404537588925	12.9265159665982	CACNG8;SCN9A;CACNA1C;SCN2A
Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	4/32	0.030286560535016115	0.15869041165121348	0	0	3.696404537588925	12.9265159665982	GNA14;F2R;GNG12;GNG11
Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384	3/19	0.032191833235752115	0.16637324722295524	0	0	4.848034274193548	16.65805173398875	SH3KBP1;STAM;RPS27A
RHO GTPases Activate CIT R-HSA-5625900	3/19	0.032191833235752115	0.16637324722295524	0	0	4.848034274193548	16.65805173398875	MYL6;PRC1;MYH9
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	3/19	0.032191833235752115	0.16637324722295524	0	0	4.848034274193548	16.65805173398875	TOP2A;MYC;E2F1
Activation Of Matrix Metalloproteinases R-HSA-1592389	4/33	0.03347839987455446	0.1712473515159225	0	0	3.5687566714623844	12.122548329325333	COL18A1;MMP14;MMP16;FURIN
Signal Amplification R-HSA-392518	4/33	0.03347839987455446	0.1712473515159225	0	0	3.5687566714623844	12.122548329325333	GNA14;GNG12;GNG11;GNAI1
Ligand-receptor Interactions R-HSA-5632681	2/8	0.03358677166934979	0.1712473515159225	0	0	8.611633109619687	29.224636100961106	GAS1;CDON
RAC1 GTPase Cycle R-HSA-9013149	12/178	0.03536838361184375	0.17952612574404617	0	0	1.8772559626260144	6.273671115328769	ARHGAP10;ARHGAP42;ARHGAP31;DIAPH3;RACGAP1;CAV1;DLC1;AMIGO2;CDC42EP1;ARHGAP24;TMPO;ARHGAP23
Chondroitin Sulfate Biosynthesis R-HSA-2022870	3/20	0.03684921104253316	0.18376119717263245	0	0	4.562618595825427	15.060843859834058	VCAN;NCAN;CSPG4
Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407	3/20	0.03684921104253316	0.18376119717263245	0	0	4.562618595825427	15.060843859834058	CDC20;UBE2C;UBE2S
Lagging Strand Synthesis R-HSA-69186	3/20	0.03684921104253316	0.18376119717263245	0	0	4.562618595825427	15.060843859834058	POLA1;POLD2;DNA2
NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	3/20	0.03684921104253316	0.18376119717263245	0	0	4.562618595825427	15.060843859834058	NOTCH2;HEY1;HES5
Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	4/35	0.04042831311407226	0.20072922275414917	0	0	3.3381669778144403	10.709590484741828	ANXA2;RPLP0;PPIA;LMNB1
Signaling By NOTCH R-HSA-157118	13/203	0.04171542583004809	0.20384252145342718	0	0	1.776989817868923	5.645291044052641	NOTCH2;TLE2;HDAC2;FURIN;YBX1;HDAC9;HEY1;MYC;TACC3;E2F1;RPS27A;DLGAP5;HES5
Negative Regulation Of MET Activity R-HSA-6807004	3/21	0.041831379027017855	0.20384252145342718	0	0	4.308915770609319	13.676966288130473	SH3KBP1;STAM;RPS27A
Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324	3/21	0.041831379027017855	0.20384252145342718	0	0	4.308915770609319	13.676966288130473	GRIN2A;NEFL;PPM1E
CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	2/9	0.042131040054138424	0.20384252145342718	0	0	7.381016299137104	23.375461001273703	MYH9;FURIN
Calcineurin Activates NFAT R-HSA-2025928	2/9	0.042131040054138424	0.20384252145342718	0	0	7.381016299137104	23.375461001273703	NFATC1;PPIA
E2F-enabled Inhibition Of Pre-Replication Complex Formation R-HSA-113507	2/9	0.042131040054138424	0.20384252145342718	0	0	7.381016299137104	23.375461001273703	CCNB1;CDK1
Integration Of Energy Metabolism R-HSA-163685	8/105	0.04291105592883713	0.20673673979274498	0	0	2.1378569535315206	6.731311501362571	GNA14;MARCKS;PRKAR2B;CACNA1C;GNG12;GNG11;RAPGEF3;GNAI1
Signaling By PDGF R-HSA-186797	5/52	0.04404373217012402	0.21109600641874626	0	0	2.7536273441532373	8.598400264811122	COL4A1;COL6A2;NCK2;FURIN;THBS2
HSF1-dependent Transactivation R-HSA-3371571	4/36	0.04418720275080177	0.21109600641874626	0	0	3.2336810228802153	10.086886089895804	HSPB8;SERPINH1;HSPA2;TNFRSF21
Opioid Signaling R-HSA-111885	7/88	0.046354543939233876	0.2205234998280708	0	0	2.2389723056389723	6.8768600449434985	GNA14;PRKAR2B;PDE4D;KPNA2;GNG12;GNG11;GNAI1
Cilium Assembly R-HSA-5617833	12/186	0.046843044061767466	0.22053554255480393	0	0	1.7901946985690829	5.479701392521935	PLK4;TUBA1A;PRKAR2B;ARL3;TUBB;PLK1;RAB3IP;CDK1;CEP192;TUBB4B;CKAP5;TUBB4A
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	8/107	0.047083927127927146	0.22053554255480393	0	0	2.094449228414046	6.4002673521533024	COL1A2;ANXA1;MYC;FSCN1;S1PR1;CCL2;FOXO1;ICAM1
ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170	3/22	0.0471329259813697	0.22053554255480393	0	0	4.081918505942275	12.469377123837075	GNG12;GNG11;GNAI1
RNA Polymerase III Transcription Termination R-HSA-73980	3/22	0.0471329259813697	0.22053554255480393	0	0	4.081918505942275	12.469377123837075	NFIX;NFIA;NFIB
Switching Of Origins To A Post-Replicative State R-HSA-69052	7/90	0.05125572615548682	0.2371269585570212	0	0	2.1847932269619017	6.490863235296211	CCNA2;CCNE2;UBE2C;UBE2S;MCM4;MCM6;RPS27A
Acetylcholine Regulates Insulin Secretion R-HSA-399997	2/10	0.05138512618258748	0.2371269585570212	0	0	6.458053691275167	19.17012869839845	GNA14;MARCKS
MASTL Facilitates Mitotic Progression R-HSA-2465910	2/10	0.05138512618258748	0.2371269585570212	0	0	6.458053691275167	19.17012869839845	CCNB1;CDK1
Degradation Of Extracellular Matrix R-HSA-1474228	8/109	0.05151306839365369	0.2371269585570212	0	0	2.0527606211230056	6.088323264693131	COL18A1;MMP14;MMP16;LAMA4;COL23A1;FURIN;LAMB1;ADAMTS9
Long-term Potentiation R-HSA-9620244	3/23	0.05274745070807027	0.24183004618982218	0	0	3.8776209677419353	11.408890878659319	GRIN2A;NEFL;NRGN
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	5/55	0.053903565859204715	0.24613796940528418	0	0	2.5880053908355793	7.558421520909211	EEF1G;BCL11A;MYH9;LMO7;RRBP1
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178	6/73	0.0550017205845536	0.2501478252185498	0	0	2.3186899510544445	6.725107027326131	CDC20;PTTG1;UBE2C;UBE2S;PLK1;RPS27A
Neuronal System R-HSA-112316	21/386	0.05556584366351368	0.25170663045982095	0	0	1.4968413902411413	4.3261509120813315	CHRNA5;EPB41;SLC1A2;NRXN3;GAD2;GNG12;PPM1E;GNG11;SYN1;GNAI1;NRGN;GRIN2A;CACNG8;GRIN3A;PPFIBP2;PRKAR2B;TSPAN7;FLOT1;KCNMB4;NEFL;KPNA2
RHOU GTPase Cycle R-HSA-9013420	4/39	0.056595479927754766	0.25535341538832207	0	0	2.956046914054989	8.489252848793743	ARHGAP31;PEAK1;NCK2;STAM
G-protein Activation R-HSA-202040	3/24	0.058667678123522714	0.262618700891517	0	0	3.6927803379416284	10.472231431909856	GNA14;GNG12;GNG11
Thromboxane Signaling Thru TP Receptor R-HSA-428930	3/24	0.058667678123522714	0.262618700891517	0	0	3.6927803379416284	10.472231431909856	GNA14;GNG12;GNG11
RAC3 GTPase Cycle R-HSA-9013423	7/93	0.05919852860815918	0.26294407573640205	0	0	2.108249528598366	5.959723293983405	ARHGAP42;DIAPH3;RACGAP1;CAV1;AMIGO2;CDC42EP1;TMPO
Signaling By NTRKs R-HSA-166520	9/132	0.059367147137213735	0.26294407573640205	0	0	1.8966884790799128	5.356275357439837	NTRK2;TF;SHC3;BCL11B;ID1;ID4;ID3;FURIN;SGK1
Generic Transcription Pathway R-HSA-212436	55/1190	0.059824406923008104	0.26294407573640205	0	0	1.2687351990018079	3.573191668020373	RARG;SMARCB1;THRB;THRA;YBX1;NR3C1;HEY1;SESN3;MYC;MYBL2;SOX9;YWHAH;BRD2;DAXX;ITGA4;LIFR;CDC25C;CCNA2;CCNE2;ZNF436;DNA2;SGK1;NOTCH2;HDAC2;SMARCD2;DLX5;NEDD4L;FURIN;HDAC9;FOXO1;GRIN2A;CCNB1;ZNF704;E2F1;HIVEP3;APOE;RPS27A;TFAP2B;TFAP2C;CBX5;UBE2I;RRM2;UBE2C;CAV1;GAD2;DEK;SMARCA2;SMAD7;TPX2;COL1A2;RGCC;UBE2S;ZNF736;CDK1;TAF5
Collagen Degradation R-HSA-1442490	4/40	0.0611052823522729	0.26294407573640205	0	0	2.873784955884552	8.032680027682364	COL18A1;MMP14;COL23A1;FURIN
NCAM Signaling For Neurite Out-Growth R-HSA-375165	5/57	0.061131028333569724	0.26294407573640205	0	0	2.4882075471698113	6.953882493446404	PRNP;COL4A1;NCAN;COL6A2;CACNA1C
Signaling By ERBB4 R-HSA-1236394	5/57	0.061131028333569724	0.26294407573640205	0	0	2.4882075471698113	6.953882493446404	SPARC;STMN1;APOE;RPS27A;S100B
Establishment Of Sister Chromatid Cohesion R-HSA-2468052	2/11	0.06128423928772783	0.26294407573640205	0	0	5.740193885160328	16.027956364241533	CDCA5;RAD21
Pexophagy R-HSA-9664873	2/11	0.06128423928772783	0.26294407573640205	0	0	5.740193885160328	16.027956364241533	EPAS1;RPS27A
Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158	2/11	0.06128423928772783	0.26294407573640205	0	0	5.740193885160328	16.027956364241533	EPAS1;HIF3A
Unwinding Of DNA R-HSA-176974	2/11	0.06128423928772783	0.26294407573640205	0	0	5.740193885160328	16.027956364241533	MCM4;MCM6
eNOS Activation R-HSA-203615	2/11	0.06128423928772783	0.26294407573640205	0	0	5.740193885160328	16.027956364241533	DDAH2;CAV1
Signaling By NTRK1 (TRKA) R-HSA-187037	8/114	0.06372936453837395	0.2702376907972997	0	0	1.9554216559859066	5.383490604124303	NTRK2;TF;SHC3;BCL11B;ID1;ID4;ID3;SGK1
Cell Surface Interactions At Vascular Wall R-HSA-202733	9/134	0.06404229560003673	0.2702376907972997	0	0	1.8661463414634147	5.1285649205482216	ITGA4;SLC7A8;CAV1;SDC3;TSPAN7;ITGAV;ATP1B2;SLC7A11;PPIA
Signaling By Nuclear Receptors R-HSA-9006931	15/260	0.06425915351529611	0.2702376907972997	0	0	1.5898293743726999	4.363813107594376	KANK1;MYLIP;RARG;CAV1;GNG12;CXXC5;GNG11;GNAI1;EEPD1;SCD;MYC;RAD21;ALDH1A2;APOE;KPNA2
Muscle Contraction R-HSA-397014	12/196	0.0644843692854929	0.2702376907972997	0	0	1.692014196983141	4.638373375333609	MYL6;CACNG8;ANXA1;ANXA2;SCN9A;TPM1;ANXA6;DYSF;SORBS1;ATP1B2;CACNA1C;SCN2A
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	3/25	0.06488556691966826	0.2702376907972997	0	0	3.524743401759531	9.640631665536173	GNA14;GNG12;GNG11
Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736	3/25	0.06488556691966826	0.2702376907972997	0	0	3.524743401759531	9.640631665536173	GRIN2A;GRIN3A;NEFL
NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	3/25	0.06488556691966826	0.2702376907972997	0	0	3.524743401759531	9.640631665536173	TACC3;YBX1;RPS27A
NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	3/25	0.06488556691966826	0.2702376907972997	0	0	3.524743401759531	9.640631665536173	HEY1;DLGAP5;HES5
Iron Uptake And Transport R-HSA-917937	5/59	0.0688801248318798	0.2827317759344669	0	0	2.3958021363681743	6.409699343396886	TF;SLC22A17;CYBRD1;RPS27A;ATP6V1C2
RHOQ GTPase Cycle R-HSA-9013406	5/59	0.0688801248318798	0.2827317759344669	0	0	2.3958021363681743	6.409699343396886	DIAPH3;CAV1;DLC1;CDC42EP1;STOM
Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	5/59	0.0688801248318798	0.2827317759344669	0	0	2.3958021363681743	6.409699343396886	CCNB2;CCNB1;PLK1;CDK1;RPS27A
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	5/59	0.0688801248318798	0.2827317759344669	0	0	2.3958021363681743	6.409699343396886	KLF5;MYC;E2F1;DEK;FLI1
Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	4/42	0.07067527810464376	0.28732241038400014	0	0	2.722249769781115	7.213034801712147	TLE2;SOX9;RPS27A;BCL9L
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676	4/42	0.07067527810464376	0.28732241038400014	0	0	2.722249769781115	7.213034801712147	PRKAR2B;GNG12;GNG11;RAPGEF3
Attenuation Phase R-HSA-3371568	3/26	0.07139240912205568	0.28732241038400014	0	0	3.371318373071529	8.898809700198115	SERPINH1;HSPA2;TNFRSF21
Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907	2/12	0.07176742704402467	0.28732241038400014	0	0	5.165906040268457	13.60867319890923	TFAP2B;TFAP2C
NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563	2/12	0.07176742704402467	0.28732241038400014	0	0	5.165906040268457	13.60867319890923	NOTCH2;HES5
Pyrimidine Catabolism R-HSA-73621	2/12	0.07176742704402467	0.28732241038400014	0	0	5.165906040268457	13.60867319890923	NT5E;DPYD
Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936	2/12	0.07176742704402467	0.28732241038400014	0	0	5.165906040268457	13.60867319890923	ARL2BP;SLC25A6
Chromosome Maintenance R-HSA-73886	8/118	0.07469715091767874	0.29743220711287766	0	0	1.883921761594292	4.88748333481797	CCNA2;POLA1;DAXX;CENPW;POLD2;CENPN;DNA2;CENPA
Amyloid Fiber Formation R-HSA-977225	6/79	0.07481584101520054	0.29743220711287766	0	0	2.127447174310909	5.515886832636045	CST3;GSN;FURIN;APOE;RPS27A;SNCA
GPER1 Signaling R-HSA-9634597	4/43	0.0757308877489849	0.29897923392567993	0	0	2.65231045311799	6.8444705935272925	PRKAR2B;GNG12;GNG11;GNAI1
Retinoid Metabolism And Transport R-HSA-975634	4/43	0.0757308877489849	0.29897923392567993	0	0	2.65231045311799	6.8444705935272925	SDC3;RBP1;GPC3;APOE
Ca2+ Pathway R-HSA-4086398	5/61	0.07714609628357214	0.3014264999121014	0	0	2.309997112052368	5.9183380350752355	FZD4;MYC;NFATC1;GNG12;GNG11
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	5/61	0.07714609628357214	0.3014264999121014	0	0	2.309997112052368	5.9183380350752355	TF;ID1;ID4;ID3;SGK1
Post NMDA Receptor Activation Events R-HSA-438064	5/61	0.07714609628357214	0.3014264999121014	0	0	2.309997112052368	5.9183380350752355	GRIN2A;PRKAR2B;NEFL;KPNA2;NRGN
Transcriptional Regulation By RUNX2 R-HSA-8878166	8/119	0.07760628002665658	0.302186097227084	0	0	1.866851966987285	4.771873244292382	CCNB1;HEY1;DLX5;CDK1;HIVEP3;SOX9;NR3C1;RPS27A
Endogenous Sterols R-HSA-211976	3/27	0.07817892212743062	0.3033769094160021	0	0	3.23067876344086	8.23420931650717	CYP39A1;ARNT2;AHR
RNA Polymerase II Transcription R-HSA-73857	59/1312	0.07901641571390279	0.3055838934241751	0	0	1.2319270959000723	3.1267537361705955	RARG;SMARCB1;THRB;THRA;YBX1;NR3C1;HEY1;SESN3;MYC;MYBL2;SOX9;YWHAH;BRD2;DAXX;ITGA4;LIFR;CDC25C;CCNA2;DDX39B;CCNE2;ZNF436;DNA2;SGK1;NOTCH2;COLEC12;SLBP;HDAC2;SMARCD2;DLX5;NEDD4L;FURIN;HDAC9;FOXO1;GRIN2A;CCNB1;ZNF704;E2F1;HIVEP3;APOE;RPS27A;TFAP2B;TFAP2C;CBX5;UBE2I;RRM2;UBE2C;CAV1;GAD2;DEK;SMARCA2;SMAD7;TPX2;COL1A2;RGCC;UBE2S;ZNF736;CDK1;NABP1;TAF5
Diseases Of Metabolism R-HSA-5668914	14/247	0.08051442288912398	0.3065729018538656	0	0	1.5591168049464543	3.9279125030491953	SEMA5A;NOTCH2;PRNP;ABCA3;NCAN;SDC3;THBS2;PAPSS2;VCAN;GPC3;CSPG4;RPS27A;ADAMTS9;PGM1
Interleukin-12 Signaling R-HSA-9020591	4/44	0.08096333159611636	0.3065729018538656	0	0	2.5858681022880217	6.500249016220295	ANXA2;RPLP0;PPIA;LMNB1
RAB Geranylgeranylation R-HSA-8873719	5/62	0.08147067256191542	0.3065729018538656	0	0	2.2693526268501443	5.690429328399106	RAB3B;RAB3C;PTP4A2;RAB30;RAB15
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	6/81	0.08221401490966264	0.3065729018538656	0	0	2.070499325236167	5.172996580998069	CCNA2;CDKN2D;CDKN2C;UBE2C;UBE2S;RPS27A
Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	SDC3;GPC3
Diseases Associated With Visual Transduction R-HSA-2474795	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	RBP1;STRA6
Dissolution Of Fibrin Clot R-HSA-75205	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	ANXA2;PLAU
Glycogen Synthesis R-HSA-3322077	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	RPS27A;PGM1
Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1 R-HSA-113501	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	POLA1;E2F1
Purine Salvage R-HSA-74217	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	ADK;GMPR
SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	CAV1;YWHAH
TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	TFAP2B;TFAP2C
Transcriptional Regulation Of Testis Differentiation R-HSA-9690406	2/13	0.08277737983213433	0.3065729018538656	0	0	4.696034167175107	11.700640822300043	SOX9;ZFPM2
Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943	3/28	0.08523533359490773	0.3126212074110003	0	0	3.101290322580645	7.63642878633431	RRM1;RRM2;TYMS
Keratan Sulfate Biosynthesis R-HSA-2022854	3/28	0.08523533359490773	0.3126212074110003	0	0	3.101290322580645	7.63642878633431	CHST1;ST3GAL1;CHST2
Notch-HLH Transcription Pathway R-HSA-350054	3/28	0.08523533359490773	0.3126212074110003	0	0	3.101290322580645	7.63642878633431	NOTCH2;HDAC2;HDAC9
SUMOylation Of DNA Replication Proteins R-HSA-4615885	4/45	0.08636956921524414	0.3157627016004263	0	0	2.5226668417424416	6.178313496000132	TOP2A;UBE2I;INCENP;CDCA8
NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	4/46	0.09194629439396888	0.3319590215438053	0	0	2.4624751650323655	5.876821653937415	MYLIP;EEPD1;SCD;APOE
Budding And Maturation Of HIV Virion R-HSA-162588	3/29	0.09255145983235381	0.3319590215438053	0	0	2.9818548387096775	7.096786089038827	NEDD4L;RPS27A;PPIA
EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665	3/29	0.09255145983235381	0.3319590215438053	0	0	2.9818548387096775	7.096786089038827	HDAC2;SCD5;LAMB1
FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017	3/29	0.09255145983235381	0.3319590215438053	0	0	2.9818548387096775	7.096786089038827	HDAC2;NR3C1;FOXO1
HSF1 Activation R-HSA-3371511	3/29	0.09255145983235381	0.3319590215438053	0	0	2.9818548387096775	7.096786089038827	EEF1A1;SERPINH1;TNFRSF21
Interaction Between L1 And Ankyrins R-HSA-445095	3/29	0.09255145983235381	0.3319590215438053	0	0	2.9818548387096775	7.096786089038827	SCN9A;NRCAM;SCN2A
Membrane Trafficking R-HSA-199991	29/599	0.09347288867271646	0.332539747178428	0	0	1.3238699115476713	3.1376826908415447	ARF3;SCARB2;SH3KBP1;KIF11;KIF15;RACGAP1;KIF21A;RPS27A;CTSC;YWHAH;FZD4;RAB3IP;STAM;TPD52L1;CENPE;RAB30;DAB2;TF;KIFC1;KIF4A;MYH9;RIN3;KIF2C;KDELR3;KIF20A;SEC24D;KIF20B;PAFAH1B3;OPTN
Creation Of C4 And C2 Activators R-HSA-166786	2/14	0.0942602442807908	0.332539747178428	0	0	4.304474272930649	10.16585866491878	C1S;C1R
Leading Strand Synthesis R-HSA-69109	2/14	0.0942602442807908	0.332539747178428	0	0	4.304474272930649	10.16585866491878	POLA1;POLD2
Lysosphingolipid And LPA Receptors R-HSA-419408	2/14	0.0942602442807908	0.332539747178428	0	0	4.304474272930649	10.16585866491878	LPAR1;S1PR1
Repression Of WNT Target Genes R-HSA-4641265	2/14	0.0942602442807908	0.332539747178428	0	0	4.304474272930649	10.16585866491878	TLE2;MYC
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825	7/104	0.09446819554848922	0.332539747178428	0	0	1.8680969629423239	4.407759944221902	SCARB2;DAB2;TF;FZD4;SH3KBP1;STAM;RPS27A
Platelet Degranulation R-HSA-114608	8/125	0.09646318233070884	0.33851431577165414	0	0	1.770560817922117	4.1406226817884	ISLR;TF;SPARC;PCDH7;ENDOD1;TIMP3;CLU;PPIA
HS-GAG Biosynthesis R-HSA-2022928	3/30	0.1001167778328929	0.34811246604281104	0	0	2.8712664277180404	6.607984228026069	NDST4;SDC3;GPC3
Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	3/30	0.1001167778328929	0.34811246604281104	0	0	2.8712664277180404	6.607984228026069	POLD2;USP1;RPS27A
Translation Of Structural Proteins R-HSA-9683701	3/30	0.1001167778328929	0.34811246604281104	0	0	2.8712664277180404	6.607984228026069	UBE2I;RPS27A;ST3GAL1
DNA Replication Pre-Initiation R-HSA-69002	8/127	0.10327884105934809	0.35801232403804506	0	0	1.7406215530867286	3.9517727178198663	POLA1;DBF4;UBE2C;UBE2S;MCM4;MCM10;MCM6;RPS27A
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154	5/67	0.10495776882545846	0.36272639256700995	0	0	2.0857968872271977	4.70179752671703	CDC20;PTTG1;UBE2C;UBE2S;RPS27A
EPHA-mediated Growth Cone Collapse R-HSA-3928663	2/15	0.10616544558505465	0.36358467358496127	0	0	3.9731543624161074	8.91081814631294	MYL6;MYH9
Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	2/15	0.10616544558505465	0.36358467358496127	0	0	3.9731543624161074	8.91081814631294	DDAH2;CAV1
Phase 2 - Plateau Phase R-HSA-5576893	2/15	0.10616544558505465	0.36358467358496127	0	0	3.9731543624161074	8.91081814631294	CACNG8;CACNA1C
